,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
496,E2,PREV_ELE_BOMBA_WEIR 40 MR2-5100x1500,TEC-ELE,MBOM019,MBOM019E2,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM019E210,,
497,E2,PREV_ELE_BOMBA_WEIR 40 MR2-5100x1500,TEC-ELE,MBOM019,MBOM019E2,20,Mtto preventivo arrancador bomba 8000H,TEC-ELE,PM01,2.0,2.0,MBOM019E220,,
498,E2,PREV_ELE_BOMBA_WEIR 40 MR2-5100x1500,TEC-ELE,MBOM019,MBOM019E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.0,MBOM019E230,,
499,I1,INSP_INS_BOMBA_WEIR 40 MR2-5100x1500,TEC-INS,MBOM019,MBOM019I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM019I110,,
500,I2,PREV_INS_BOMBA_WEIR 40 MR2-5100x1500,TEC-INS,MBOM019,MBOM019I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM019I210,,
501,P1,PRED_CON_BOMBA_WEIR 40 MR2-5100x1500,TEC-PRD,MBOM019,MBOM019P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM019P110,,
502,P1,PRED_CON_BOMBA_WEIR 40 MR2-5100x1500,TEC-PRD,MBOM019,MBOM019P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM019P120,,
503,P1,PRED_CON_BOMBA_WEIR 40 MR2-5100x1500,TEC-PRD,MBOM019,MBOM019P1,30,Monitoreo vibracion rod de bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM019P130,,
504,P1,PRED_CON_BOMBA_WEIR 40 MR2-5100x1500,TEC-PRD,MBOM019,MBOM019P1,40,Monitoreo temperatura rod de bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM019P140,,
505,M1,INSP_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M1,10,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM020M110,,
506,M1,INSP_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M1,20,Inspeccion general bomba 330H,TEC-MEC,PM01,2.0,0.4,MBOM020M120,,
507,M1,INSP_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M1,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.6,MBOM020M130,,
508,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM020M210,,
509,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,20,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,6.0,MBOM020M220,3040356,1
510,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,30,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM020M230,3040364,1
511,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,40,Cambio de eje de bomba 8000H,TEC-MEC,PM01,2.0,5.0,MBOM020M240,3040355,1
512,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,50,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM020M250,,
513,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,60,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,18.0,MBOM020M260,3040352,1
514,M2,PREV_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M2,60,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,18.0,MBOM020M260,3040354,1
515,M3,LUBR_MEC_BOMBA_SULZER A43-350,TEC-MEC,MBOM020,MBOM020M3,10,Lubric por grasa rodamientos bomba 2000H,TEC-MEC,PM01,2.0,0.5,MBOM020M310,2518155,0.065
516,E1,INSP_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E1,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,0.5,MBOM020E110,,
517,E2,PREV_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM020E210,,
518,E2,PREV_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E2,20,Lubricacion rodamientos de motor 13000H,TEC-ELE,PM01,1.0,0.5,MBOM020E220,,
519,E2,PREV_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E2,30,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM020E230,,
520,E2,PREV_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E2,40,Mtto general motor 330H,TEC-ELE,PM01,2.0,0.5,MBOM020E240,,
521,E2,PREV_ELE_BOMBA_SULZER A43-350,TEC-ELE,MBOM020,MBOM020E2,50,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.5,MBOM020E250,,
522,I1,INSP_INS_BOMBA_SULZER A43-350,TEC-INS,MBOM020,MBOM020I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM020I110,,
523,I2,PREV_INS_BOMBA_SULZER A43-350,TEC-INS,MBOM020,MBOM020I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM020I210,,
524,P1,PRED_CON_BOMBA_SULZER A43-350,TEC-PRD,MBOM020,MBOM020P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM020P110,,
525,P1,PRED_CON_BOMBA_SULZER A43-350,TEC-PRD,MBOM020,MBOM020P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM020P120,,
526,P1,PRED_CON_BOMBA_SULZER A43-350,TEC-PRD,MBOM020,MBOM020P1,30,Alineamiento laser acople de bomba 8000H,TEC-PRD,PM01,3.0,2.0,MBOM020P130,,
527,P1,PRED_CON_BOMBA_SULZER A43-350,TEC-PRD,MBOM020,MBOM020P1,40,Monitoreo x vibracion caja rod 1500H,TEC-PRD,PM01,1.0,0.3,MBOM020P140,,
528,P1,PRED_CON_BOMBA_SULZER A43-350,TEC-PRD,MBOM020,MBOM020P1,50,Monit temperat rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM020P150,,
529,M1,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M1,10,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM021M110,,
530,M1,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M1,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,0.5,MBOM021M120,,
531,M1,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M1,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM021M130,,
532,M2,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M2,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM021M210,,
533,M2,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M2,20,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM021M220,3040332,1
534,M2,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M2,30,Cambio de eje de bomba 8000H,TEC-MEC,PM01,2.0,6.0,MBOM021M230,,
535,M2,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M2,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM021M240,,
536,M2,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M2,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,12.0,MBOM021M250,3040335,1
537,M3,LUBR_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M3,10,Lubric x grasa caja rodamientos 2000H,TEC-MEC,PM01,2.0,0.5,MBOM021M310,2518155,100
538,E1,INSP_ELE_BOMBA_SULZER A53-250,TEC-ELE,MBOM021,MBOM021E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM021E110,,
539,E2,PREV_ELE_BOMBA_SULZER A53-250,TEC-ELE,MBOM021,MBOM021E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM021E210,,
540,E2,PREV_ELE_BOMBA_SULZER A53-250,TEC-ELE,MBOM021,MBOM021E2,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM021E220,,
541,E2,PREV_ELE_BOMBA_SULZER A53-250,TEC-ELE,MBOM021,MBOM021E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.0,MBOM021E230,,
542,E3,LUBR_ELE_BOMBA_SULZER A53-250,TEC-ELE,MBOM021,MBOM021E3,10,Lubricacion de motor de bomba 13000h,TEC-ELE,PM01,2.0,0.5,MBOM021E310,2530835,0.08
543,I1,INSP_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM021I110,,
544,I2,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021I2,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021I210,,
545,I2,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021I2,20,Contrasta o ajuste d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM021I220,,
546,P1,PRED_CON_BOMBA_SULZER A53-250,TEC-PRD,MBOM021,MBOM021P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM021P110,,
547,P1,PRED_CON_BOMBA_SULZER A53-250,TEC-PRD,MBOM021,MBOM021P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM021P120,,
548,P1,PRED_CON_BOMBA_SULZER A53-250,TEC-PRD,MBOM021,MBOM021P1,30,Alineamiento laser acople de bomba 8000H,TEC-PRD,PM01,3.0,2.0,MBOM021P130,,
549,P1,PRED_CON_BOMBA_SULZER A53-250,TEC-PRD,MBOM021,MBOM021P1,40,Monit x vibracion caja rodamientos 1500H,TEC-PRD,PM01,1.0,0.3,MBOM021P140,,
550,P1,PRED_CON_BOMBA_SULZER A53-250,TEC-PRD,MBOM021,MBOM021P1,50,Monit temperat rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM021P150,,
551,M1,INSP_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M1,10,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM022M110,,
552,M1,INSP_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M1,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,0.5,MBOM022M120,,
553,M1,INSP_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M1,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.8,MBOM022M130,,
554,M2,PREV_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M2,10,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM022M210,3040332,1
555,M2,PREV_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M2,20,Cambio de eje de bomba 8000H,TEC-MEC,PM01,2.0,6.0,MBOM022M220,3040321,1
556,M2,PREV_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M2,30,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,12.0,MBOM022M230,3040337,1
557,M3,LUBR_MEC_BOMBA_SULZER A55-300,TEC-MEC,MBOM022,MBOM022M3,10,Lubric x grasa caja rodamientos 2000H,TEC-MEC,PM01,2.0,0.5,MBOM022M310,2518155,100
558,E1,INSP_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E1,10,Verificacion de Termistor de motor 1A,TEC-ELE,PM01,2.0,0.5,MBOM022E110,,
559,E1,INSP_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E1,20,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM022E120,,
560,E2,PREV_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,1.0,MBOM022E210,,
561,E2,PREV_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E2,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM022E220,,
562,E2,PREV_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,4.5,MBOM022E230,,
563,E3,LUBR_ELE_BOMBA_SULZER A55-300,TEC-ELE,MBOM022,MBOM022E3,10,Lubricacion de motor de bomba 13000H,TEC-ELE,PM01,2.0,0.5,MBOM022E310,2530835,0.08
564,I1,INSP_INS_BOMBA_SULZER A55-300,TEC-INS,MBOM022,MBOM022I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM022I110,,
565,I2,PREV_INS_BOMBA_SULZER A55-300,TEC-INS,MBOM022,MBOM022I2,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM022I210,,
566,I2,PREV_INS_BOMBA_SULZER A55-300,TEC-INS,MBOM022,MBOM022I2,20,Contrasta o ajuste d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM022I220,,
567,P1,PRED_CON_BOMBA_SULZER A55-300,TEC-PRD,MBOM022,MBOM022P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM022P110,,
568,P1,PRED_CON_BOMBA_SULZER A55-300,TEC-PRD,MBOM022,MBOM022P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM022P120,,
569,P1,PRED_CON_BOMBA_SULZER A55-300,TEC-PRD,MBOM022,MBOM022P1,30,Monit x vibracion caja rodamientos 1500H,TEC-PRD,PM01,1.0,0.3,MBOM022P130,,
570,P1,PRED_CON_BOMBA_SULZER A55-300,TEC-PRD,MBOM022,MBOM022P1,40,Monit temperat rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM022P140,,
571,M1,INSP_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M1,10,Insp mantto de acople de bomba 2000H,TEC-MEC,PM01,1.0,1.0,MBOM023M110,,
572,M1,INSP_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M1,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,1.0,MBOM023M120,,
573,M1,INSP_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M1,30,Inspeccion general bomba 330H,TEC-MEC,PM01,2.0,0.4,MBOM023M130,,
574,M1,INSP_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M1,40,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.6,MBOM023M140,,
575,M2,PREV_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M2,10,Cambio de impulsor de bomba 4000H,TEC-MEC,PM01,3.0,6.0,MBOM023M210,3040306,1
576,M2,PREV_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M2,20,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,17.0,MBOM023M220,,
577,M3,LUBR_MEC_BOMBA_SULZER A51-400,TEC-MEC,MBOM023,MBOM023M3,10,Lubric x grasa caja rodamientos 2000H,TEC-MEC,PM01,2.0,0.5,MBOM023M310,2518155,100
578,E1,INSP_ELE_BOMBA_SULZER A51-400,TEC-ELE,MBOM023,MBOM023E1,10,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,1.0,MBOM023E110,,
579,E2,PREV_ELE_BOMBA_SULZER A51-400,TEC-ELE,MBOM023,MBOM023E2,10,Mtto menor de motor de bomba 2000H,TEC-ELE,PM01,2.0,2.0,MBOM023E210,,
580,E2,PREV_ELE_BOMBA_SULZER A51-400,TEC-ELE,MBOM023,MBOM023E2,20,Mtto preventivo variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM023E220,,
581,E2,PREV_ELE_BOMBA_SULZER A51-400,TEC-ELE,MBOM023,MBOM023E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.5,MBOM023E230,,
582,E3,LUBR_ELE_BOMBA_SULZER A51-400,TEC-ELE,MBOM023,MBOM023E3,10,Lubricacion de motor de bomba 8000H,TEC-ELE,PM01,1.0,0.5,MBOM023E310,2530835,50
583,I1,INSP_INS_BOMBA_SULZER A51-400,TEC-INS,MBOM023,MBOM023I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM023I110,,
584,I2,PREV_INS_BOMBA_SULZER A51-400,TEC-INS,MBOM023,MBOM023I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM023I210,,
585,I2,PREV_INS_BOMBA_SULZER A51-400,TEC-INS,MBOM023,MBOM023I2,20,Contrasta o ajuste d transmisores 4000H,TEC-INS,PM01,2.0,2.0,MBOM023I220,,
586,P1,PRED_CON_BOMBA_SULZER A51-400,TEC-PRD,MBOM023,MBOM023P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM023P110,,
587,P1,PRED_CON_BOMBA_SULZER A51-400,TEC-PRD,MBOM023,MBOM023P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM023P120,,
588,P1,PRED_CON_BOMBA_SULZER A51-400,TEC-PRD,MBOM023,MBOM023P1,30,Monit x vibracion caja rodamientos 1500H,TEC-PRD,PM01,1.0,0.3,MBOM023P130,,
589,P1,PRED_CON_BOMBA_SULZER A51-400,TEC-PRD,MBOM023,MBOM023P1,40,Monit temperat rodamientos bomba 1500H,TEC-PRD,PM01,1.0,0.3,MBOM023P140,,
590,M1,INSP_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M1,10,Inspeccion general chancadora 165H,TEC-MEC,PM01,2.0,18.5,MCHA002M110,,
591,M1,INSP_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M1,20,Inspeccion general chancadora 660H,TEC-MEC,PM01,2.0,31.3,MCHA002M120,,
592,M1,INSP_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M1,30,Inspeccion general chancadora 4000H,TEC-MEC,PM01,2.0,27.0,MCHA002M130,,
593,M1,INSP_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M1,40,Inspeccion general chancadora 8000H,TEC-MEC,PM01,2.0,6.0,MCHA002M140,,
594,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,10,Camb revest de bowl d conjunto bowl 660H,TEC-MEC,PM01,5.0,8.0,MCHA002M210,2523802,1
595,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,20,Camb anillo bronce conjunto bowl 8000H,TEC-MEC,PM01,4.0,6.0,MCHA002M220,,
596,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,30,Cambio manto de conjunto de cabeza 660H,TEC-MEC,PM01,4.0,8.0,MCHA002M230,2523803,1
597,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,30,Cambio manto de conjunto de cabeza 660H,TEC-MEC,PM01,4.0,8.0,MCHA002M230,2523763,1
598,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,40,Regulac juego engranajs excentrica 4000H,TEC-MEC,PM01,4.0,4.0,MCHA002M240,,
599,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,50,Camb filtro sist lubr de chancadora 660H,TEC-MEC,PM01,2.0,1.0,MCHA002M250,3039504,1
600,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,60,Camb filtro sist hidr de chancadora 660H,TEC-MEC,PM01,2.0,1.0,MCHA002M260,3039514,1
601,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,70,Mtto general sist de lubricacion 2000H,TEC-MEC,PM01,2.0,32.0,MCHA002M270,2517940,600
602,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,80,Mtto general sistema hidraulico 2000H,TEC-MEC,PM01,2.0,15.0,MCHA002M280,2518029,170
603,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,80,Mtto general sistema hidraulico 2000H,TEC-MEC,PM01,2.0,15.0,MCHA002M280,2517940,5
604,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,90,Mtto general poleas y fajas 4000H,TEC-MEC,PM01,2.0,5.0,MCHA002M290,2523768,1
605,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,100,Mtto general contraeje 8000H,TEC-MEC,PM01,2.0,76.0,MCHA002M2100,2523806,1
606,M2,PREV_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M2,100,Mtto general contraeje 8000H,TEC-MEC,PM01,2.0,76.0,MCHA002M2100,3039481,2
607,M3,LUBR_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M3,10,Lubr rod apoyos de eje intermedio 330H,TEC-MEC,PM01,1.0,1.0,MCHA002M310,,
608,M3,LUBR_MEC_CHANC_METSO MP800,TEC-MEC,MCHA002,MCHA002M3,20,Verificar nivel aceite de contraeje 165H,TEC-MEC,PM01,1.0,0.3,MCHA002M320,,
609,E1,INSP_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E1,10,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,5.5,MCHA002E110,,
610,E1,INSP_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E1,20,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,1.5,MCHA002E120,,
611,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,10,Mtto menor de motor de chancadora 2000H,TEC-ELE,PM01,2.0,1.5,MCHA002E210,,
612,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,20,Mtto prev de arrancador de motor 4000H,TEC-ELE,PM01,2.0,2.0,MCHA002E220,,
613,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,30,Mtto botonera campo sist accionam 4000H,TEC-ELE,PM01,2.0,0.5,MCHA002E230,,
614,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,40,Mtto panel control sist accionam 4000H,TEC-ELE,PM01,2.0,1.0,MCHA002E240,,
615,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,50,Mtto caja conexiones sist accionam 4000H,TEC-ELE,PM01,2.0,1.0,MCHA002E250,,
616,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,60,Mtto d cable a tierra d motor enfr 2000H,TEC-ELE,PM01,2.0,0.5,MCHA002E260,,
617,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,70,Medic aislamiento motor enfriador 4000H,TEC-ELE,PM01,2.0,1.0,MCHA002E270,,
618,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,80,Mtto caja conexiones sist enfriam 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E280,,
619,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,90,Mtto botonera campo de sist lubric 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E290,,
620,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,100,Mtto caja conexiones sist lubric 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E2100,,
621,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,110,Mtto cable a tierra mot sist hidr 2000H,TEC-ELE,PM01,2.0,0.5,MCHA002E2110,,
622,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,120,Medic aislamiento motor sist hidr 4000H,TEC-ELE,PM01,2.0,1.0,MCHA002E2120,,
623,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,130,Mtto panel control sist hidraulico 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E2130,,
624,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,140,Mtto botonera campo sist hidraulic 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E2140,,
625,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,150,Mtto caja conexiones sist hidraul 8000H,TEC-ELE,PM01,2.0,1.0,MCHA002E2150,,
626,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,160,Mtto cable a tierra mot soplador 2000H,TEC-ELE,PM01,2.0,0.5,MCHA002E2160,,
627,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,170,Medic aislamiento motor soplador 4000H,TEC-ELE,PM01,2.0,0.5,MCHA002E2170,,
628,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,180,Mtto caja conexiones de soplador 4000H,TEC-ELE,PM01,2.0,0.5,MCHA002E2180,,
629,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,190,Mtto general motor electr enfriador 660H,TEC-ELE,PM01,2.0,3.0,MCHA002E2190,,
630,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,200,Mtto general motor electr sist hidr 660H,TEC-ELE,PM01,2.0,3.0,MCHA002E2200,,
631,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,210,Mtto general motor electr soplador 660H,TEC-ELE,PM01,2.0,1.5,MCHA002E2210,,
632,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,220,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MCHA002E2220,,
633,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,230,Mtto general motor electrico 1 4000H,TEC-ELE,PM01,2.0,10.0,MCHA002E2230,,
634,E2,PREV_ELE_CHANC_METSO MP800,TEC-ELE,MCHA002,MCHA002E2,240,Mtto general motor electrico 2 4000H,TEC-ELE,PM01,2.0,10.0,MCHA002E2240,,
