,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
134,M1,INSP_MEC_PUENT_KONECRANES CXT 40210020P3,TEC-MEC,MPUE001,MPUE001M1,10,Inspeccion general puente 1M,TEC-MEC,PM01,2.0,3.0,MPUE001M110,,
135,M2,PREV_MEC_PUENT_KONECRANES CXT 40210020P3,TEC-MEC,MPUE001,MPUE001M2,10,Mtto general ruedas 1A,TEC-MEC,PM01,2.0,4.0,MPUE001M210,,
136,M3,LUBR_MEC_PUENT_KONECRANES CXT 40210020P3,TEC-MEC,MPUE001,MPUE001M3,10,Lubric general motorreductor 6M,TEC-MEC,PM01,2.0,4.0,MPUE001M310,,
137,M3,LUBR_MEC_PUENT_KONECRANES CXT 40210020P3,TEC-MEC,MPUE001,MPUE001M3,20,Lubric general ruedas 6M,TEC-MEC,PM01,2.0,1.0,MPUE001M320,,
138,E1,INSP_ELE_PUENT_KONECRANES CXT 40210020P3,TEC-ELE,MPUE001,MPUE001E1,10,Mantenimiento general del motor 6M,TEC-ELE,PM01,2.0,4.0,MPUE001E110,,
139,E1,INSP_ELE_PUENT_KONECRANES CXT 40210020P3,TEC-ELE,MPUE001,MPUE001E1,20,Inspeccion general motor 3M,TEC-ELE,PM01,2.0,3.0,MPUE001E120,,
140,E2,PREV_ELE_PUENT_KONECRANES CXT 40210020P3,TEC-ELE,MPUE001,MPUE001E2,10,Mtto general del motor de winche 6M,TEC-ELE,PM01,2.0,4.0,MPUE001E210,,
141,E2,PREV_ELE_PUENT_KONECRANES CXT 40210020P3,TEC-ELE,MPUE001,MPUE001E2,20,Mtto general motorreductor 6M,TEC-ELE,PM01,2.0,10.0,MPUE001E220,,
142,M4,INSP_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M4,10,Inspeccion de acoplamiento 6M,TEC-MEC,PM01,2.0,3.0,MBOM055M410,,
143,M4,INSP_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M4,20,Inspeccion general bomba 1M,TEC-MEC,PM01,2.0,0.8,MBOM055M420,,
144,M4,INSP_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M4,30,Inspeccion general bomba 3M,TEC-MEC,PM01,2.0,2.0,MBOM055M430,,
145,M5,PREV_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M5,10,Monit temperatura caja engranaje 1M,TEC-MEC,PM01,1.0,0.5,MBOM055M510,,
146,M5,PREV_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M5,20,Cambio de aceite del engranaje 6M,TEC-MEC,PM01,2.0,2.0,MBOM055M520,,
147,M5,PREV_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M5,30,Comprobar ajuste tornillos cabezal 3M,TEC-MEC,PM01,2.0,0.5,MBOM055M530,,
148,M5,PREV_MEC_BOMBA_PROMINEN Hp2aH100003SST,TEC-MEC,MBOM055,MBOM055M5,40,Cambio de diafragma de bomba 6M,TEC-MEC,PM01,2.0,3.0,MBOM055M540,,
149,E4,INSP_ELE_BOMBA_PROMINEN Hp2aH100003SST,TEC-ELE,MBOM055,MBOM055E4,10,Inspeccion general d motor y cables 1M,TEC-ELE,PM01,2.0,0.5,MBOM055E410,,
150,E5,PREV_ELE_BOMBA_PROMINEN Hp2aH100003SST,TEC-ELE,MBOM055,MBOM055E5,10,Mtto preventivo variador velocidad 6M,TEC-ELE,PM01,2.0,2.0,MBOM055E510,,
151,E5,PREV_ELE_BOMBA_PROMINEN Hp2aH100003SST,TEC-ELE,MBOM055,MBOM055E5,20,Mtto general motor 3M,TEC-ELE,PM01,2.0,2.0,MBOM055E520,,
152,IB,INSP_INS_BOMBA_PROMINEN Hp2aH100003SST,TEC-INS,MBOM055,MBOM055IB,10,Inspec estado de componentes bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM055IB10,,
153,IC,PREV_INS_BOMBA_PROMINEN Hp2aH100003SST,TEC-INS,MBOM055,MBOM055IC,10,Cambio sensor ruptura diafragma 6M,TEC-INS,PM01,2.0,3.0,MBOM055IC10,,
154,IC,PREV_INS_BOMBA_PROMINEN Hp2aH100003SST,TEC-INS,MBOM055,MBOM055IC,20,Limpieza y mtto de instrumentos 6M,TEC-INS,PM01,2.0,2.0,MBOM055IC20,,
