,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
0,M1,INSP_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M1,10,Inspeccion general espesador 165H,TEC-MEC,PM01,2.0,1.0,MESP001M110,,
1,M1,INSP_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M1,20,Inspeccion general espesador 660H,TEC-MEC,PM01,2.0,1.0,MESP001M120,,
2,M1,INSP_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M1,30,Inspeccion general espesador 2000H,TEC-MEC,PM01,2.0,3.5,MESP001M130,,
3,M1,INSP_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M1,40,Inspeccion general espesador 4000H,TEC-MEC,PM01,2.0,3.0,MESP001M140,,
4,M1,INSP_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M1,50,Inspeccion general espesador 8000H,TEC-MEC,PM01,2.0,33.5,MESP001M150,,
5,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,10,Camb motor hidraulico de espesador 8000H,TEC-MEC,PM01,2.0,3.0,MESP001M210,3040175,1
6,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,20,Lub guias mecanismo d levante espe 8000H,TEC-MEC,PM01,1.0,2.0,MESP001M220,,
7,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,30,Izaje rastra de mecanismo levante 2000H,TEC-MEC,PM01,1.0,1.0,MESP001M230,,
8,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,40,Lub motor de unidad hidraulica 18000H,TEC-MEC,PM01,2.0,3.0,MESP001M240,,
9,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,50,Mant tanque de tanque desaireacion 8000H,TEC-MEC,PM01,4.0,12.0,MESP001M250,,
10,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,60,Mtto general reductor planetario 4000H,TEC-MEC,PM01,2.0,3.8,MESP001M260,2530844,80
11,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,70,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP001M270,3040183,1
12,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,70,Mtto general unidad hidraulica 4000H,TEC-MEC,PM01,2.0,2.3,MESP001M270,3040192,1
13,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,80,Mtto general rastras 8000H,TEC-MEC,PM01,2.0,7.5,MESP001M280,,
14,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,90,Mtto general reductor planetario 8000H,TEC-MEC,PM01,2.0,1.3,MESP001M290,,
15,M2,PREV_MEC_ESPES_OUTOTEC THICKENER 37m HRT,TEC-MEC,MESP001,MESP001M2,100,Mtto general unidad hidraulica 8000H,TEC-MEC,PM01,2.0,4.0,MESP001M2100,3040193,1
16,E1,INSP_ELE_ESPES_OUTOTEC THICKENER 37m HRT,TEC-ELE,MESP001,MESP001E1,10,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MESP001E110,,
17,E2,PREV_ELE_ESPES_OUTOTEC THICKENER 37m HRT,TEC-ELE,MESP001,MESP001E2,10,Limpieza motor espesador d relaves 2000H,TEC-ELE,PM01,2.0,1.5,MESP001E210,,
18,E2,PREV_ELE_ESPES_OUTOTEC THICKENER 37m HRT,TEC-ELE,MESP001,MESP001E2,20,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MESP001E220,,
19,E3,LUBR_ELE_ESPES_OUTOTEC THICKENER 37m HRT,TEC-ELE,MESP001,MESP001E3,10,Lub rodaje 6209 motor d espesador 18000H,TEC-ELE,PM01,2.0,0.5,MESP001E310,2530835,0.013
20,E3,LUBR_ELE_ESPES_OUTOTEC THICKENER 37m HRT,TEC-ELE,MESP001,MESP001E3,20,Lub rodaje 6209 motor d espesador 19000H,TEC-ELE,PM01,2.0,0.5,MESP001E320,2530835,0.009
21,I1,INSP_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I1,10,Inspeccion general espesador 1M,TEC-INS,PM01,2.0,2.8,MESP001I110,,
22,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,10,Mant instrumentos del clarificador 2000H,TEC-INS,PM01,2.0,3.5,MESP001I210,,
23,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,20,Contrastac transmisores clarificad 4000H,TEC-INS,PM01,2.0,1.5,MESP001I220,,
24,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,30,Limpieza panel de control clarific 2000H,TEC-INS,PM01,2.0,1.0,MESP001I230,,
25,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,40,Mant panel de control clarificador 4000H,TEC-INS,PM01,2.0,4.0,MESP001I240,,
26,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,50,Mant instrumentos d unidad hidraul 2000H,TEC-INS,PM01,2.0,3.5,MESP001I250,,
27,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,60,Contrastacion transmisores/valvula 4000H,TEC-INS,PM01,2.0,2.5,MESP001I260,,
28,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,70,Mant instrumentos mezclador MX201 4000H,TEC-INS,PM01,2.0,1.0,MESP001I270,,
29,I2,PREV_INS_ESPES_OUTOTEC THICKENER 37m HRT,TEC-INS,MESP001,MESP001I2,80,Contrast transmisors mezclad MX201 4000H,TEC-INS,PM01,2.0,1.0,MESP001I280,,
30,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,10,Monit temp reductor d motor hidraul 165H,TEC-PRD,PM01,1.0,1.0,MESP001P110,,
31,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,20,Analis vibr reduc planetario espesa 660H,TEC-PRD,PM01,1.0,2.0,MESP001P120,,
32,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,30,Monitoreo temp reductor planetario 660H,TEC-PRD,PM01,1.0,2.0,MESP001P130,,
33,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,40,Analisi aceite reductor planetario 2000H,TEC-PRD,PM01,2.0,1.5,MESP001P140,,
34,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,50,Monit temp en rod motor unida hidra 750H,TEC-PRD,PM01,1.0,1.5,MESP001P150,,
35,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,60,Monit vibr en rod motor unida hidra 750H,TEC-PRD,PM01,1.0,1.5,MESP001P160,,
36,P1,PRED_CON_ESPES_OUTOTEC THICKENER 37m HRT,TEC-PRD,MESP001,MESP001P1,70,Analis aceite tanque unidad hidrau 2000H,TEC-PRD,PM01,1.0,2.0,MESP001P170,,
37,M7,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M7,10,Inspec y mantenimiento de acople 2000H,TEC-MEC,PM01,1.0,1.0,MBOM021M710,,
38,M7,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M7,20,Prueba de eficiencia de carcasa 8000H,TEC-MEC,PM01,2.0,0.5,MBOM021M720,,
39,M7,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M7,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.5,MBOM021M730,,
40,M7,INSP_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M7,40,Inspeccion general bomba 4000H,TEC-MEC,PM01,2.0,1.5,MBOM021M740,,
41,M8,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M8,10,Cambio acople de bomba centrifuga 8000H,TEC-MEC,PM01,2.0,2.0,MBOM021M810,,
42,M8,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M8,20,Cambio sello mecanico de bomba 8000H,TEC-MEC,PM01,2.0,3.0,MBOM021M820,3040332,1
43,M8,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M8,30,Cambio eje de bomba centrifuga 8000H,TEC-MEC,PM01,2.0,6.0,MBOM021M830,3040321,1
44,M8,PREV_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M8,40,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,12.0,MBOM021M840,3040335,1
45,M9,LUBR_MEC_BOMBA_SULZER A53-250,TEC-MEC,MBOM021,MBOM021M9,10,Lub por grasa de caja de rodajes 2000H,TEC-MEC,PM01,2.0,0.5,MBOM021M910,2518155,100
46,I9,INSP_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021I9,10,Inspeccion general bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM021I910,,
47,IA,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021IA,10,Mantenimiento instrumentos d bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM021IA10,,
48,IA,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021IA,20,Contrastacion transmisores d bomba 4000H,TEC-INS,PM01,2.0,2.0,MBOM021IA20,,
49,IA,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021IA,30,Mant instrumentos mezclador MX302 4000H,TEC-INS,PM01,2.0,1.0,MBOM021IA30,,
50,IA,PREV_INS_BOMBA_SULZER A53-250,TEC-INS,MBOM021,MBOM021IA,40,Contr transmisores mezclador MX302 4000H,TEC-INS,PM01,2.0,1.0,MBOM021IA40,,
51,M1,INSP_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M1,10,Inspeccion general soplador 660H,TEC-MEC,PM01,2.0,3.1,MSOP005M110,,
52,M1,INSP_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M1,20,Inspeccion general soplador 4000H,TEC-MEC,PM01,2.0,1.5,MSOP005M120,,
53,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,10,Camb fajas de transmision soplador 4000H,TEC-MEC,PM01,2.0,2.0,MSOP005M210,3040922,4
54,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,20,Cambio de aceite caja soplador 1000H,TEC-MEC,PM01,2.0,3.0,MSOP005M220,2525584,20
55,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,30,Limp filtro y silencia ducto admis 1000H,TEC-MEC,PM01,2.0,2.0,MSOP005M230,,
56,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,40,Camb filtro de aire ducto admision 4000H,TEC-MEC,PM01,2.0,1.5,MSOP005M240,3040920,1
57,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,50,Camb silenciador ducto de admision 8000H,TEC-MEC,PM01,2.0,3.0,MSOP005M250,,
58,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,60,Limp silenciado duct desc soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP005M260,,
59,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,70,Camb silenciador ducto de descarga 8000H,TEC-MEC,PM01,2.0,3.0,MSOP005M270,,
60,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,80,Limp mtto alabes ventilador fa311 4000H,TEC-MEC,PM01,2.0,6.0,MSOP005M280,,
61,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,90,Limp mtto silenciador ventil fa311 4000H,TEC-MEC,PM01,2.0,0.3,MSOP005M290,,
62,M2,PREV_MEC_SOPLA_ROBUSCHI ES 75 /3 P,TEC-MEC,MSOP005,MSOP005M2,100,Limp y mtto ducto ventilador fa311 4000H,TEC-MEC,PM01,2.0,3.0,MSOP005M2100,,
63,E1,INSP_ELE_SOPLA_ROBUSCHI ES 75 /3 P,TEC-ELE,MSOP005,MSOP005E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MSOP005E110,,
64,E2,PREV_ELE_SOPLA_ROBUSCHI ES 75 /3 P,TEC-ELE,MSOP005,MSOP005E2,10,Mtto arrancador motor soplador 4000H,TEC-ELE,PM01,2.0,2.0,MSOP005E210,,
65,E2,PREV_ELE_SOPLA_ROBUSCHI ES 75 /3 P,TEC-ELE,MSOP005,MSOP005E2,20,Mtto arranc moto ventilador fa311 4000H,TEC-ELE,PM01,2.0,2.0,MSOP005E220,,
66,E2,PREV_ELE_SOPLA_ROBUSCHI ES 75 /3 P,TEC-ELE,MSOP005,MSOP005E2,30,Mtto general motor 1500H,TEC-ELE,PM01,2.0,2.0,MSOP005E230,,
67,E2,PREV_ELE_SOPLA_ROBUSCHI ES 75 /3 P,TEC-ELE,MSOP005,MSOP005E2,40,Mtto general motor electrico fa311 2000H,TEC-ELE,PM01,2.0,2.0,MSOP005E240,,
68,I1,INSP_INS_SOPLA_ROBUSCHI ES 75 /3 P,TEC-INS,MSOP005,MSOP005I1,10,Inspeccion general soplador 1M,TEC-INS,PM01,2.0,1.0,MSOP005I110,,
69,I2,PREV_INS_SOPLA_ROBUSCHI ES 75 /3 P,TEC-INS,MSOP005,MSOP005I2,10,Limp mtto instrumentos de soplador 4000H,TEC-INS,PM01,2.0,1.0,MSOP005I210,,
70,I2,PREV_INS_SOPLA_ROBUSCHI ES 75 /3 P,TEC-INS,MSOP005,MSOP005I2,20,Contrast ajust transmis soplador 4000H,TEC-INS,PM01,2.0,1.0,MSOP005I220,,
71,I2,PREV_INS_SOPLA_ROBUSCHI ES 75 /3 P,TEC-INS,MSOP005,MSOP005I2,30,Limp y mtto instrm ventilado fa311 4000H,TEC-INS,PM01,2.0,2.0,MSOP005I230,,
72,M1,INSP_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M1,10,Inspeccion general soplador 660H,TEC-MEC,PM01,2.0,2.3,MSOP006M110,,
73,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,10,Inspeccion polea y fajas d soplador 660H,TEC-MEC,PM01,2.0,0.3,MSOP006M210,,
74,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,20,Cambio de fajas de soplador 4000H,TEC-MEC,PM01,2.0,2.0,MSOP006M220,,
75,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,30,Limp filtro y silencia d soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP006M230,,
76,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,40,Camb filtro de aire ducto admision 4000H,TEC-MEC,PM01,2.0,1.5,MSOP006M240,,
77,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,50,Camb silenciador d ducto admision 8000H,TEC-MEC,PM01,2.0,3.0,MSOP006M250,,
78,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,60,Limpieza d silenciador de soplador 1000H,TEC-MEC,PM01,2.0,2.0,MSOP006M260,,
79,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,70,Camb de silenciador d duct descarg 8000H,TEC-MEC,PM01,2.0,3.0,MSOP006M270,,
80,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,80,Camb juntas y elemen eductor xm360 4000H,TEC-MEC,PM01,2.0,3.0,MSOP006M280,,
81,M2,PREV_MEC_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-MEC,MSOP006,MSOP006M2,90,Camb juntas y ele humectante xm361 4000H,TEC-MEC,PM01,2.0,3.0,MSOP006M290,,
82,E1,INSP_ELE_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-ELE,MSOP006,MSOP006E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,0.8,MSOP006E110,,
83,E2,PREV_ELE_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-ELE,MSOP006,MSOP006E2,10,Mtto arrancador d motor d soplador 4000H,TEC-ELE,PM01,2.0,2.0,MSOP006E210,,
84,E2,PREV_ELE_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-ELE,MSOP006,MSOP006E2,20,Mtto general motor 1500H,TEC-ELE,PM01,2.0,2.0,MSOP006E220,,
85,I1,INSP_INS_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-INS,MSOP006,MSOP006I1,10,Inspeccion instrumentos XM361 1M,TEC-INS,PM01,2.0,0.5,MSOP006I110,,
86,I2,PREV_INS_SOPLA_TUTHILL 3003-A7L2CV1-A,TEC-INS,MSOP006,MSOP006I2,10,Limpi y mtto de instrumentos xm361 4000H,TEC-INS,PM01,2.0,1.0,MSOP006I210,,
