,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
128,M2,PREV_MEC_BOMBA_INBEAT MIN 50/32/125,TEC-MEC,MBOM094,MBOM094M2,10,Verificar ruido y elementos union 660H,TEC-MEC,PM01,2.0,0.3,MBOM094M210,,
129,E1,INSP_ELE_BOMBA_INBEAT MIN 50/32/125,TEC-ELE,MBOM094,MBOM094E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,0.8,MBOM094E110,,
130,E2,PREV_ELE_BOMBA_INBEAT MIN 50/32/125,TEC-ELE,MBOM094,MBOM094E2,10,Mantenimiento variador velocidad 8000H,TEC-ELE,PM01,2.0,2.0,MBOM094E210,,
131,E2,PREV_ELE_BOMBA_INBEAT MIN 50/32/125,TEC-ELE,MBOM094,MBOM094E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM094E220,,
132,I1,INSP_INS_BOMBA_INBEAT MIN 50/32/125,TEC-INS,MBOM094,MBOM094I1,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM094I110,,
133,I2,PREV_INS_BOMBA_INBEAT MIN 50/32/125,TEC-INS,MBOM094,MBOM094I2,10,Limpieza y mtto instrumento bomba 8000H,TEC-INS,PM01,2.0,2.0,MBOM094I210,,
134,P1,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P1,10,Monitoreo vibracion y temp motor 2000H,TEC-PRD,PM01,2.0,1.0,MBOM094P110,,
135,P1,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P1,20,Cambio y alineamiento de acople 8000H,TEC-PRD,PM01,3.0,2.0,MBOM094P120,,
136,P1,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P1,30,Monitoreo vibracion y temperatura 2000H,TEC-PRD,PM01,2.0,1.0,MBOM094P130,,
137,M1,INSP_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M1,10,Insp elastomero de acople de baja 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ026M110,,
138,M1,INSP_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M1,20,Inspecc sistema contrapeso d faja 1000H,TEC-MEC,PM01,1.0,0.3,MFAJ026M120,,
139,M1,INSP_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M1,30,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,2.0,MFAJ026M130,,
140,M1,INSP_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M1,40,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.4,MFAJ026M140,,
141,M1,INSP_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M1,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ026M150,,
142,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,10,Camb pastillas freno reductor faja 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ026M210,,
143,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,20,Camb filtros aceite sist enfr faja 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ026M220,,
144,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,30,Cambio de faja transportadora 16000H,TEC-MEC,PM01,8.0,64.0,MFAJ026M230,2525546,1076
145,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,40,Cambio de la polea cabeza 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ026M240,,
146,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,50,Cambio de polea de cola de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ026M250,,
147,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,60,Cambio de la polea deflectora 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ026M260,,
148,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,70,Cambio de polea tensora de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ026M270,,
149,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,80,Cambio d polines de impacto de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M280,3041322,
150,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,90,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M290,3041316,
151,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,90,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M290,3041317,
152,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,90,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M290,3041320,
153,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,90,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M290,3041323,
154,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,100,"Camb polines de retorno en ""v"" faja 660H",TEC-MEC,PM01,3.0,3.0,MFAJ026M2100,3041319,
155,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,100,"Camb polines de retorno en ""v"" faja 660H",TEC-MEC,PM01,3.0,3.0,MFAJ026M2100,3041321,
156,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,110,Cambio polines d retorno plano faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ026M2110,3041318,
157,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,120,Mtto sistema de contrapeso de faja 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ026M2120,,
158,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,130,Regulacion de raspador primario 660H,TEC-MEC,PM01,2.0,2.0,MFAJ026M2130,,
159,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,140,Regulacion de raspador secundario 660H,TEC-MEC,PM01,2.0,2.0,MFAJ026M2140,,
160,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,150,"Camb placas d raspador en ""v"" faja 4000H",TEC-MEC,PM01,2.0,2.0,MFAJ026M2150,,
161,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,160,Mtto general reductor de velocidad 8000H,TEC-MEC,PM01,2.0,8.0,MFAJ026M2160,2530846,74
162,M2,PREV_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M2,160,Mtto general reductor de velocidad 8000H,TEC-MEC,PM01,2.0,8.0,MFAJ026M2160,2530846,74
163,M3,LUBR_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M3,10,Extraccion muestra aceite reductor 660H,TEC-MEC,PM01,1.0,0.3,MFAJ026M310,,
164,M3,LUBR_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M3,20,Lubricac x grasa polea cabeza faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ026M320,2518155,2
165,M3,LUBR_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M3,30,Lubric x grasa polea d cola d faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ026M330,2518155,2
166,M3,LUBR_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M3,40,Lubricacion por grasa polea deflec 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ026M340,2518155,2
167,M3,LUBR_MEC_FAJA_S/M S/M,TEC-MEC,MFAJ026,MFAJ026M3,50,Lubricacion x grasa polea tensora 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ026M350,2518155,2
168,E1,INSP_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E1,10,Insp panel d control y caja d conex 1M,TEC-ELE,PM01,1.0,1.0,MFAJ026E110,,
169,E1,INSP_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E1,20,Inspeccion de iluminacion de faja 3M,TEC-ELE,PM01,2.0,0.5,MFAJ026E120,,
170,E1,INSP_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ026E130,,
171,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,10,Mtto menor de motor de faja 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ026E210,,
172,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ026E220,,
173,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,30,Mtto botonera de campo de botonera 8000H,TEC-ELE,PM01,1.0,1.0,MFAJ026E230,,
174,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,40,Mantenimiento de panel de control 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ026E240,,
175,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,50,Mantenimiento caja de conexiones 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ026E250,,
176,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,60,Mtto menor motor sist enfriamiento 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ026E260,,
177,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,70,Mtto mayor motor sist enfriamiento 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ026E270,,
178,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,80,Mantenimiento de balanza de faja 660H,TEC-ELE,PM01,1.0,3.0,MFAJ026E280,,
179,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,90,Calibracion de balanza de faja 4000H,TEC-ELE,PM01,2.0,12.0,MFAJ026E290,,
180,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,100,Mtto de detector de metales de faja 660H,TEC-ELE,PM01,2.0,2.0,MFAJ026E2100,,
181,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,110,Calibracion de detector de metales 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ026E2110,,
182,E2,PREV_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E2,120,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ026E2120,,
183,E3,LUBR_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E3,10,Lubricacion de motor de faja 6000H,TEC-ELE,PM01,2.0,0.5,MFAJ026E310,2530835,0.6
184,E3,LUBR_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E3,20,Lubricacion de motor de faja 8000H,TEC-ELE,PM01,2.0,0.5,MFAJ026E320,2530835,0.045
185,E3,LUBR_ELE_FAJA_S/M S/M,TEC-ELE,MFAJ026,MFAJ026E3,30,Lubricac motor sist. enfriamiento 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ026E330,2530835,0.05
186,I1,INSP_INS_FAJA_S/M S/M,TEC-INS,MFAJ026,MFAJ026I1,10,Inspeccion general faja,TEC-INS,PM01,2.0,6.5,MFAJ026I110,,
187,I2,PREV_INS_FAJA_S/M S/M,TEC-INS,MFAJ026,MFAJ026I2,10,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,5.0,MFAJ026I210,,
188,I2,PREV_INS_FAJA_S/M S/M,TEC-INS,MFAJ026,MFAJ026I2,20,Mtto general instrumentos,TEC-INS,PM01,2.0,8.0,MFAJ026I220,,
189,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,10,Monitoreo de vibracion de motor 660H,TEC-PRD,PM01,1.0,1.0,MFAJ026P110,,
190,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,20,Monitoreo de termografia de motor 660H,TEC-PRD,PM01,1.0,0.5,MFAJ026P120,,
191,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,30,Monit vibracion rod reductor veloc 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P130,,
192,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,40,Monit termografia reduct velocidad 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P140,,
193,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,50,Monit vibracion rod polea cabeza 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P150,,
194,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,60,Monit x termografia polea cabeza 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P160,,
195,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,70,Monitoreo vibracion rod polea cola 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P170,,
196,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,80,Monitoreo x termografia polea cola 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P180,,
197,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,90,Monit x vibracion d rodamientos 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P190,,
198,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,100,Monitoreo x termografia d polea 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P1100,,
199,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,110,Monitoreo x vibracion d rodamientos 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P1110,,
200,P1,PRED_CON_FAJA_S/M S/M,TEC-PRD,MFAJ026,MFAJ026P1,120,Monitoreo x termografia de polea 660H,TEC-PRD,PM01,1.0,0.3,MFAJ026P1120,,
201,M1,INSP_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M1,10,Inspecc elastomero acople de baja 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ027M110,,
202,M1,INSP_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M1,20,Inspecc sistema contrapeso d faja 1000H,TEC-MEC,PM01,1.0,0.3,MFAJ027M120,,
203,M1,INSP_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M1,30,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.4,MFAJ027M130,,
204,M1,INSP_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M1,40,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.6,MFAJ027M140,,
205,M1,INSP_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M1,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.5,MFAJ027M150,,
206,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,10,Camb aceite reduct velocidad faja 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ027M210,2530846,34
207,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,20,Camb pastillas freno reductor faja 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ027M220,,
208,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,30,Camb filtros aceite sist enfr faja 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ027M230,,
209,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,40,Camb banda de faja transportadora 16000H,TEC-MEC,PM01,6.0,16.0,MFAJ027M240,2525545,124
210,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,50,Cambio de la polea de cabeza faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ027M250,,
211,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,60,Cambio de polea de cola de faja 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ027M260,,
212,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,70,Cambio d polines de impacto de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M270,3041352,
213,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,80,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M280,3041346,
214,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,80,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M280,3041347,
215,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,80,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M280,3041350,
216,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,80,Cambio de polines de carga de faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M280,3041353,
217,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,90,"Camb polines de retorno en ""v"" faja 660H",TEC-MEC,PM01,3.0,3.0,MFAJ027M290,3041349,
218,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,90,"Camb polines de retorno en ""v"" faja 660H",TEC-MEC,PM01,3.0,3.0,MFAJ027M290,3041351,
219,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,100,Cambio polines d retorno plano faja 660H,TEC-MEC,PM01,3.0,3.0,MFAJ027M2100,3041348,
220,M2,PREV_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M2,110,"Camb placas d raspador en ""v"" faja 4000H",TEC-MEC,PM01,2.0,2.0,MFAJ027M2110,,
221,M3,LUBR_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M3,10,Extraccion muestra aceite reductor 660H,TEC-MEC,PM01,1.0,0.3,MFAJ027M310,,
222,M3,LUBR_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M3,20,Lubricac x grasa polea cabeza faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ027M320,2518155,2
223,M3,LUBR_MEC_FAJA_ CV312,TEC-MEC,MFAJ027,MFAJ027M3,30,Lubric x grasa polea d cola d faja 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ027M330,2518155,2
224,E1,INSP_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E1,10,Insp panel ctrl caja conex de faja 1M,TEC-ELE,PM01,1.0,1.0,MFAJ027E110,,
225,E1,INSP_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E1,20,Inspeccion de iluminacion de faja 3M,TEC-ELE,PM01,2.0,0.5,MFAJ027E120,,
226,E1,INSP_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ027E130,,
227,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,10,Mtto menor de motor de faja 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ027E210,,
228,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ027E220,,
229,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,30,Mtto botonera campo de faja 8000H,TEC-ELE,PM01,1.0,1.0,MFAJ027E230,,
230,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,40,Mtto panel control de faja 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ027E240,,
231,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,50,Mtto caja conexiones de faja 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ027E250,,
232,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,60,Mtto menor motor sist enfriamiento 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ027E260,,
233,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,70,Mtto mayor motor sist enfriamiento 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ027E270,,
234,E2,PREV_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ027E280,,
235,E3,LUBR_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E3,10,Lubricacion de motor de faja 12000H,TEC-ELE,PM01,2.0,0.5,MFAJ027E310,2530835,0.06
236,E3,LUBR_ELE_FAJA_ CV312,TEC-ELE,MFAJ027,MFAJ027E3,20,Lubricac motor sist. enfriamiento 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ027E320,2530835,0.05
237,I1,INSP_INS_FAJA_ CV312,TEC-INS,MFAJ027,MFAJ027I1,10,Inspeccion de instrumentos de faja 1M,TEC-INS,PM01,2.0,2.0,MFAJ027I110,,
238,I2,PREV_INS_FAJA_ CV312,TEC-INS,MFAJ027,MFAJ027I2,10,Mtto de instrumentos de faja 4000H,TEC-INS,PM01,2.0,5.0,MFAJ027I210,,
239,I2,PREV_INS_FAJA_ CV312,TEC-INS,MFAJ027,MFAJ027I2,20,Contrastacion ajuste transmisores 4000H,TEC-INS,PM01,2.0,3.0,MFAJ027I220,,
240,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,10,Monitoreo de vibracion de motor 660H,TEC-PRD,PM01,1.0,1.0,MFAJ027P110,,
241,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,20,Monitoreo de termografia de motor 660H,TEC-PRD,PM01,1.0,0.5,MFAJ027P120,,
242,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,30,Monit vibracion rod reductor veloc 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P130,,
243,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,40,Monit termografia reduct velocidad 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P140,,
244,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,50,Monit vibracion rod polea cabeza 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P150,,
245,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,60,Monit x termografia polea cabeza 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P160,,
246,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,70,Monitoreo vibracion rod polea cola 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P170,,
247,P1,PRED_CON_FAJA_ CV312,TEC-PRD,MFAJ027,MFAJ027P1,80,Monitoreo x termografia polea cola 660H,TEC-PRD,PM01,1.0,0.3,MFAJ027P180,,
248,I3,INSP_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I3,10,Insp de instrumentos alimentador 1M,TEC-INS,PM01,2.0,0.5,MALI002I310,,
249,I4,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I4,10,Mtto d instrumentos de alimentador 4000H,TEC-INS,PM01,2.0,1.0,MALI002I410,,
250,I4,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I4,20,Contrastacion y/o ajuste de transm 4000H,TEC-INS,PM01,2.0,1.0,MALI002I420,,
251,I5,INSP_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I5,10,Insp de instrumentos alimentador 1M,TEC-INS,PM01,2.0,0.5,MALI002I510,,
252,I6,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I6,10,Mtto d instrumentos de alimentador 4000H,TEC-INS,PM01,2.0,1.0,MALI002I610,,
253,I6,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I6,20,Contrastacion y/o ajuste de transm 4000H,TEC-INS,PM01,2.0,1.0,MALI002I620,,
254,I7,INSP_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I7,10,Insp de instrumentos alimentador 1M,TEC-INS,PM01,2.0,0.5,MALI002I710,,
255,I8,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I8,10,Mtto d instrumentos de alimentador 4000H,TEC-INS,PM01,2.0,1.0,MALI002I810,,
256,I8,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I8,20,Contrastacion y/o ajuste de transm 4000H,TEC-INS,PM01,2.0,1.0,MALI002I820,,
257,E4,INSP_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E4,10,Inspeccion general de motor 2S,TEC-ELE,PM01,2.0,1.0,MALI002E410,,
258,E4,INSP_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E4,20,Insp panel ctrl y caja conex 3M,TEC-ELE,PM01,2.0,0.5,MALI002E420,,
259,E4,INSP_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E4,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MALI002E430,,
260,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,10,Mtto menor de motor de alimentador 2000H,TEC-ELE,PM01,2.0,2.0,MALI002E510,,
261,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,20,Mtto preventivo variador velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MALI002E520,,
262,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,30,Mtto botonera de campo alimentador 4000H,TEC-ELE,PM01,2.0,0.5,MALI002E530,,
263,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,40,Mtto panel d control d alimentador 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E540,,
264,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,50,Mtto cajas de conex de alimentador 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E550,,
265,E5,PREV_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E5,60,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MALI002E560,,
