,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
828,M1,INSP_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M1,50,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.3,MFAJ017M150
829,M1,INSP_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M1,60,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.8,MFAJ017M160
830,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,10,Cambio de aceite 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ017M210
831,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ017M220
832,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ017M230
833,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,40,Cambio de banda 16000H,TEC-MEC,PM01,6.0,42.0,MFAJ017M240
834,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ017M250
835,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ017M260
836,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ017M270
837,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ017M280
838,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ017M290
839,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,100,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ017M2100
840,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,110,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ017M2110
841,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,120,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ017M2120
842,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,130,Mtto del sistema de contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ017M2130
843,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,140,Regulacion de raspador 330H,TEC-MEC,PM01,2.0,2.0,MFAJ017M2140
844,M2,PREV_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M2,150,Regulacion de raspador 330H,TEC-MEC,PM01,2.0,2.0,MFAJ017M2150
845,M3,LUBR_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M3,10,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ017M310
846,M3,LUBR_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ017M320
847,M3,LUBR_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M3,30,Lubricacion por grasa (2) 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ017M330
848,M3,LUBR_MEC_FAJA_ CV308,TEC-MEC,MFAJ017,MFAJ017M3,40,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ017M340
849,E1,INSP_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E1,10,Inspeccion de luminarias 3M,TEC-ELE,PM01,2.0,0.5,MFAJ017E110
850,E1,INSP_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E1,20,Inspeccion general faja 1S,TEC-ELE,PM01,2.0,1.5,MFAJ017E120
851,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ017E210
852,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ017E220
853,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,30,Mantenimiento botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ017E230
854,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,40,Mantenimiento panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ017E240
855,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,50,Mantenimiento cajas conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ017E250
856,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,60,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ017E260
857,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,70,Mtto general sistema de enfriamiento 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ017E270
858,E2,PREV_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E2,80,Mtto general sistema de enfriamiento 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ017E280
859,E3,LUBR_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E3,10,Lubricacion motor electrico 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ017E310
860,E3,LUBR_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E3,20,Lubricacion motor electrico 4500H,TEC-ELE,PM01,2.0,0.5,MFAJ017E320
861,E3,LUBR_ELE_FAJA_ CV308,TEC-ELE,MFAJ017,MFAJ017E3,30,Lubricacion general sistema de enfriamiento 20000H,TEC-ELE,PM01,2.0,1.0,MFAJ017E330
862,I1,INSP_INS_FAJA_ CV308,TEC-INS,MFAJ017,MFAJ017I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,4.0,MFAJ017I110
863,I2,PREV_INS_FAJA_ CV308,TEC-INS,MFAJ017,MFAJ017I2,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ017I210
864,I2,PREV_INS_FAJA_ CV308,TEC-INS,MFAJ017,MFAJ017I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,8.5,MFAJ017I220
865,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ017P110
866,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ017P120
867,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,30,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P130
868,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P140
869,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,50,Extraccion de muestra de aceite 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P150
870,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,60,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P160
871,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,70,Mon condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P170
872,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,80,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P180
873,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,90,Mon condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P190
874,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,100,Monitoreo condicion vibracion (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P1100
875,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,110,Mon condicion por termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P1110
876,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,120,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P1120
877,P1,PRED_CON_FAJA_ CV308,TEC-PRED,MFAJ017,MFAJ017P1,130,Mon condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ017P1130
878,M1,INSP_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M1,10,Inspeccion elastomero 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ018M110
879,M1,INSP_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M1,20,Inspeccion sistema de contrapeso 1000H,TEC-MEC,PM01,1.0,0.3,MFAJ018M120
880,M1,INSP_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M1,30,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ018M130
881,M1,INSP_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M1,40,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.3,MFAJ018M140
882,M1,INSP_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M1,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.5,MFAJ018M150
883,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,10,Cambio de aceite 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ018M210
884,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ018M220
885,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ018M230
886,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,40,Cambio de banda 16000H,TEC-MEC,PM01,8.0,18.0,MFAJ018M240
887,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ018M250
888,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ018M260
889,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,70,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ018M270
890,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,80,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ018M280
891,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ018M290
892,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,100,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ018M2100
893,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,110,Mtto del sistema de contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ018M2110
894,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,120,Regulacion de raspador 660H,TEC-MEC,PM01,2.0,2.0,MFAJ018M2120
895,M2,PREV_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M2,130,Regulacion de raspador 660H,TEC-MEC,PM01,2.0,2.0,MFAJ018M2130
896,M3,LUBR_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M3,10,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ018M310
897,M3,LUBR_MEC_FAJA_ CV309,TEC-MEC,MFAJ018,MFAJ018M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ018M320
898,E1,INSP_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E1,10,Insp panel control caja conexiones 1M,TEC-ELE,PM01,1.0,1.0,MFAJ018E110
899,E1,INSP_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E1,20,Inspeccion de luminarias 3M,TEC-ELE,PM01,2.0,0.5,MFAJ018E120
900,E1,INSP_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ018E130
901,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ018E210
902,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ018E220
903,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,30,Mantenimiento botonera de campo 8000H,TEC-ELE,PM01,1.0,1.0,MFAJ018E230
904,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,40,Mantenimiento panel de control 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ018E240
905,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,50,Mantenimiento cajas conexiones 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ018E250
906,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,60,Mantenimiento menor de motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ018E260
907,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,70,Mantenimiento mayor de motor 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ018E270
908,E2,PREV_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ018E280
909,E3,LUBR_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E3,10,Lubricacion motor electrico 12000H,TEC-ELE,PM01,2.0,0.5,MFAJ018E310
910,E3,LUBR_ELE_FAJA_ CV309,TEC-ELE,MFAJ018,MFAJ018E3,20,Lubricacion de motor 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ018E320
911,I1,INSP_INS_FAJA_ CV309,TEC-INS,MFAJ018,MFAJ018I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,3.5,MFAJ018I110
912,I2,PREV_INS_FAJA_ CV309,TEC-INS,MFAJ018,MFAJ018I2,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ018I210
913,I2,PREV_INS_FAJA_ CV309,TEC-INS,MFAJ018,MFAJ018I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,7.0,MFAJ018I220
914,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ018P110
915,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ018P120
916,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,30,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P130
917,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P140
918,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,50,Extraccion de muestra de aceite 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P150
919,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,60,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P160
920,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,70,Mon condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P170
921,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,80,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P180
922,P1,PRED_CON_FAJA_ CV309,TEC-PRED,MFAJ018,MFAJ018P1,90,Mon condicicon por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ018P190
923,M1,INSP_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M1,10,Inspeccion del nivel de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ019M110
924,M1,INSP_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M1,20,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,2.1,MFAJ019M120
925,M1,INSP_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M1,30,Inspeccion general faja 1000H,TEC-MEC,PM01,2.0,0.3,MFAJ019M130
926,M1,INSP_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M1,40,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ019M140
927,M1,INSP_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M1,50,Inspeccion general faja 4000H,TEC-MEC,PM01,2.0,6.0,MFAJ019M150
928,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,10,Cambio de aceite 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ019M210
929,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ019M220
930,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ019M230
931,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,40,Cambio de banda 16000H,TEC-MEC,PM01,8.0,32.0,MFAJ019M240
932,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ019M250
933,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ019M260
934,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ019M270
935,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ019M280
936,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ019M290
937,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,100,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ019M2100
938,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,110,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ019M2110
939,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,120,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ019M2120
940,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,130,Regulacion de raspador 330H,TEC-MEC,PM01,2.0,2.0,MFAJ019M2130
941,M2,PREV_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M2,140,Regulacion de raspador 330H,TEC-MEC,PM01,2.0,2.0,MFAJ019M2140
942,M3,LUBR_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M3,10,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ019M310
943,M3,LUBR_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ019M320
944,M3,LUBR_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M3,30,Lubricacion por grasa (2) 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ019M330
945,M3,LUBR_MEC_FAJA_ CV310,TEC-MEC,MFAJ019,MFAJ019M3,40,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ019M340
946,E1,INSP_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E1,10,Insp panel control caja conexiones 1M,TEC-ELE,PM01,1.0,1.0,MFAJ019E110
947,E1,INSP_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E1,20,Inspeccion de luminarias 3M,TEC-ELE,PM01,2.0,0.5,MFAJ019E120
948,E1,INSP_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ019E130
949,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ019E210
950,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ019E220
951,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,30,Mantenimiento botonera de campo 8000H,TEC-ELE,PM01,1.0,1.0,MFAJ019E230
952,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,40,Mantenimiento panel control 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ019E240
953,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,50,Mantenimiento caja conexiones 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ019E250
954,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,60,Mantenimiento detector de metales 660H,TEC-ELE,PM01,2.0,2.0,MFAJ019E260
955,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,70,Calibracion detecor de metales 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ019E270
956,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ019E280
957,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,90,Mtto general sistema de enfriamiento 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ019E290
958,E2,PREV_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E2,100,Mtto general sistema de enfriamiento 8000H,TEC-ELE,PM01,2.0,4.0,MFAJ019E2100
959,E3,LUBR_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E3,10,Lubricacion motor electrico 4500H,TEC-ELE,PM01,2.0,0.5,MFAJ019E310
960,E3,LUBR_ELE_FAJA_ CV310,TEC-ELE,MFAJ019,MFAJ019E3,20,Lubricacion general sistema de enfriamiento 20000H,TEC-ELE,PM01,2.0,1.0,MFAJ019E320
961,I1,INSP_INS_FAJA_ CV310,TEC-INS,MFAJ019,MFAJ019I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,4.0,MFAJ019I110
962,I2,PREV_INS_FAJA_ CV310,TEC-INS,MFAJ019,MFAJ019I2,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ019I210
963,I2,PREV_INS_FAJA_ CV310,TEC-INS,MFAJ019,MFAJ019I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,9.0,MFAJ019I220
964,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ019P110
965,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ019P120
966,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,30,Mon cond por vibracion rodamientos 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P130
967,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P140
968,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,50,Extraccion de muestra de aceite 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P150
969,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,60,Mon condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P160
970,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,70,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P170
971,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,80,Monit cond vibracion rodamientos 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P180
972,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,90,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P190
973,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,100,Mon cond vibracion rodamientos (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P1100
974,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,110,Monit cond por termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P1110
975,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,120,Monit cond vibracion rodamientos 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P1120
976,P1,PRED_CON_FAJA_ CV310,TEC-PRED,MFAJ019,MFAJ019P1,130,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ019P1130
