key_component,key_dutie,Primary task
5551-XM-511|01-04,5551-XM-511|01-04-01,Mtto panel control carrete
5551-XM-511|01-05,5551-XM-511|01-05-01,Mtto caja conexiones carrete
5551-XM-511|01-06,5551-XM-511|01-06-01,Inspeccion fugas de motor hidr
5551-XM-511|01-06,5551-XM-511|01-06-02,Cambio motor hidráulico de carrete
5551-XM-511|01-07,5551-XM-511|01-07-01,Insp ajuste pernos anclaje reductor
5551-XM-511|01-07,5551-XM-511|01-07-02,Inspeccion nivel aceite d reductor
5551-XM-511|01-07,5551-XM-511|01-07-03,Analisis de aceite de reductor
5551-XM-511|01-07,5551-XM-511|01-07-04,Cambio de aceite de reductor
5551-XM-511|01-07,5551-XM-511|01-07-05,Cambio de reductor de carrete
5551-XM-511|01-07,5551-XM-511|01-07-06,Monitoreo temperatura reductor
5551-XM-511|01-07,5551-XM-511|01-07-07,Monitoreo vibración reductor
5551-XM-511|01-08,5551-XM-511|01-08-01,Insp nivel de aceite sist lubric
5551-XM-511|01-08,5551-XM-511|01-08-02,Insp fuga aceite mang valv sist lub
5551-XM-511|01-08,5551-XM-511|01-08-03,Camb filtros de retorno sist lubr
5551-XM-511|01-08,5551-XM-511|01-08-04,Cambio bomba hidr sist lubric
5551-XM-511|01-08,5551-XM-511|01-08-05,Cambio motor de sist lubric carrete
5551-XM-511|02-01,5551-XM-511|02-01-01,Insp ajuste pernos anclaje carrete
5551-XM-511|02-01,5551-XM-511|02-01-02,Insp pintura anticorrosiva carrete
5551-XM-511|02-01,5551-XM-511|02-01-03,Ensayo tintes penetr estr carrete
5551-XM-511|02-01,5551-XM-511|02-01-04,Lubric corona dentada de carrete
5551-XM-511|02-01,5551-XM-511|02-01-05,Lubric de rodamiento de carrete
5551-XM-511|02-02,5551-XM-511|02-02-01,Insp d desgaste de manguera carrete
5551-XM-511|02-02,5551-XM-511|02-02-02,Insp valvulas d mangueras d carrete
5551-XM-511|02-02,5551-XM-511|02-02-03,Limp insp minuciosa línea carrete
5551-XM-511|02-02,5551-XM-511|02-02-04,Insp visual interior mang carrete
5551-XM-511|02-02,5551-XM-511|02-02-05,Prueba presión manguera en altamar
5551-XM-511|02-02,5551-XM-511|02-02-06,Pruebas presión manguera en tierra
5551-XM-511|02-02,5551-XM-511|02-02-07,Cambio de manguera de carrete
5551-XM-511|02-03,5551-XM-511|02-03-01,Reemplazo de junta de vástago
5551-XM-511|02-03,5551-XM-511|02-03-02,Cambio sellos de válvulas carrete
5551-XM-511|02-03,5551-XM-511|02-03-03,Reemplazo cojinetes en eje de carrete
5551-XM-511|02-03,5551-XM-511|02-03-04,Cambio de válvulas de carrete
5551-XM-511|02-04,5551-XM-511|02-04-01,Mtto menor de acople de carrete
5551-XM-511|02-04,5551-XM-511|02-04-02,Prueba estanqueidad acople carrete
5551-XM-511|02-04,5551-XM-511|02-04-03,Lubric levas de acople de carrete
5551-XM-511|02-05,5551-XM-511|02-05-01,Insp acople descanso marino carrete
5551-XM-511|02-05,5551-XM-511|02-05-02,Mtto acople descanso marino de carrete
5551-XM-511|02-06,5551-XM-511|02-06-01,Insp sello lab g.rodillos manguera
5551-XM-511|02-06,5551-XM-511|02-06-02,Cambio de polines guía de manguera
5551-XM-511|02-06,5551-XM-511|02-06-03,"Camb rodam,chum d rodillos p. manguera"
5551-XM-511|02-06,5551-XM-511|02-06-04,Cambio motorreductor manguera carrete
5551-XM-511|02-06,5551-XM-511|02-06-05,Lubric cadenas piñones g.rodillos
5551-XM-511|03-01,5551-XM-511|03-01-01,Medición temperat rodam motor winche
5551-XM-511|03-01,5551-XM-511|03-01-02,Medir temperat estator motor winche
5551-XM-511|03-01,5551-XM-511|03-01-03,Medición vibración motor winche
5551-XM-511|03-01,5551-XM-511|03-01-04,Medición variables eléct motor winche
5551-XM-511|03-01,5551-XM-511|03-01-05,Medición termografía motor winche
5551-XM-511|03-01,5551-XM-511|03-01-06,Inspección general de motor winche
5551-XM-511|03-01,5551-XM-511|03-01-07,Limpieza exterior de motor winche
5551-XM-511|03-01,5551-XM-511|03-01-08,Mtto caja conexiones motor winche
5551-XM-511|03-01,5551-XM-511|03-01-09,Mtto ventilador motor winche
5551-XM-511|03-01,5551-XM-511|03-01-10,Mtto cable a tierra motor winche
5551-XM-511|03-01,5551-XM-511|03-01-11,Cambio rodamientos motor winche
5551-XM-511|03-01,5551-XM-511|03-01-12,Medir resist aislam motor winche
5551-XM-511|03-01,5551-XM-511|03-01-13,Lubric rodamiento motor winche
5551-XM-511|03-02,5551-XM-511|03-02-01,Cambio de motor eléctrico de winche
5551-XM-511|03-03,5551-XM-511|03-03-01,Insp panel y caja conex botonera
5551-XM-511|03-04,5551-XM-511|03-04-01,Mtto panel control carrete
5551-XM-511|03-05,5551-XM-511|03-05-01,Mtto caja conexiones carrete
5551-XM-511|03-06,5551-XM-511|03-06-01,Insp acople winche de carrete
5551-XM-511|03-06,5551-XM-511|03-06-02,Insp cadena y piñones de winche
5551-XM-511|03-06,5551-XM-511|03-06-03,Insp alineamiento de ejes de winche
5551-XM-511|03-06,5551-XM-511|03-06-04,Inspeccion cable acerado de winche
5551-XM-511|03-06,5551-XM-511|03-06-05,Lubric cadenas y piñones de winche
5551-XM-511|03-06,5551-XM-511|03-06-06,Cambio de cadena de winche
5551-XM-511|03-06,5551-XM-511|03-06-07,Cambio de rodamientos de winche
5551-XM-511|03-07,5551-XM-511|03-07-01,Insp polines de carga de carrete
5551-XM-511|03-07,5551-XM-511|03-07-02,Insp polines guía de carrete
5551-XM-511|03-07,5551-XM-511|03-07-03,Cambio polines carga de carrete
5551-XM-511|03-07,5551-XM-511|03-07-04,Cambio polines guía de carrete
5551-XM-511|04-01,5551-XM-511|04-01-01,Inspección de instrumentos de carrete
5551-XM-511|04-01,5551-XM-511|04-01-02,Mtto de instrumentos de carrete
5551-XM-511|04-02,5551-XM-511|04-02-01,Contrastación de instrumentos
5611-TK-502|01-01,5611-TK-502|01-01-01,Inspección general de tanque
5611-TK-502|01-01,5611-TK-502|01-01-02,Limpieza general de tanque
5611-TK-502|01-01,5611-TK-502|01-01-03,Limpieza interior de tanque
5611-TK-502|01-01,5611-TK-502|01-01-04,Inspección mayor de tanque
5611-TK-502|01-01,5611-TK-502|01-01-05,Pintado de tanque c pinura epóxica
5611-TK-502|01-01,5611-TK-502|01-01-06,Reparación de tanque
5611-TK-502|02-01,5611-TK-502|02-01-01,Inspección de instrumentos de tanque
5611-TK-502|02-01,5611-TK-502|02-01-02,Limpieza de instrumentos de tanque
5611-TK-502|02-02,5611-TK-502|02-02-01,Contrastación de instrumentos
5111-PU-501|01-01,5111-PU-501|01-01-01,Inspección general de motor
5111-PU-501|01-01,5111-PU-501|01-01-02,Limpieza exterior de motor
5111-PU-501|01-01,5111-PU-501|01-01-03,Mtto caja de conexiones de motor
5111-PU-501|01-01,5111-PU-501|01-01-04,Mtto caja de conexiones RTD motor
5111-PU-501|01-01,5111-PU-501|01-01-05,Verificación de Termistor de motor
5111-PU-501|01-01,5111-PU-501|01-01-06,Mtto del ventilador de motor
5111-PU-501|01-01,5111-PU-501|01-01-07,Mtto de cable a tierra de motor
5111-PU-501|01-01,5111-PU-501|01-01-08,Cambio de rodamientos de motor
5111-PU-501|01-01,5111-PU-501|01-01-09,Medición de aislamiento de motor
5111-PU-501|01-01,5111-PU-501|01-01-10,Lubricación de motor
5111-PU-501|01-01,5111-PU-501|01-01-11,Monit temperatura rodamientos motor
5111-PU-501|01-01,5111-PU-501|01-01-12,Monit temperatura estator motor
5111-PU-501|01-01,5111-PU-501|01-01-13,Monitoreo de vibración de motor
5111-PU-501|01-01,5111-PU-501|01-01-14,Monitoreo de termografía de motor
5111-PU-501|01-02,5111-PU-501|01-02-01,Mtto botonera campo bomba
5111-PU-501|01-03,5111-PU-501|01-03-01,Insp panel ctrl y caja conex bomba
5111-PU-501|01-04,5111-PU-501|01-04-01,Mtto panel control bomba
5111-PU-501|01-05,5111-PU-501|01-05-01,Mtto caja conexiones bomba
5111-PU-501|02-01,5111-PU-501|02-01-01,Monit condición vibraciones bomba
5111-PU-501|02-01,5111-PU-501|02-01-02,Insp nivel aceite rodamientos bomba
5111-PU-501|02-01,5111-PU-501|02-01-03,Monit temperat chumaceras y bomba
5111-PU-501|02-01,5111-PU-501|02-01-04,Insp conectores de aceite bomba
5111-PU-501|02-01,5111-PU-501|02-01-05,Cambio de rodamientos de bomba
5111-PU-501|02-02,5111-PU-501|02-02-01,Cambio empaques carcasa de bomba
5111-PU-501|02-02,5111-PU-501|02-02-02,Verificar ruidos y solturas voluta
5111-PU-501|02-02,5111-PU-501|02-02-03,Verif conexiones y tuberías voluta
5111-PU-501|02-02,5111-PU-501|02-02-04,Análisis de aceite en la bomba
5111-PU-501|02-02,5111-PU-501|02-02-05,Verif protectores voluta de bomba
5111-PU-501|02-02,5111-PU-501|02-02-06,Cambio anillos desgaste de voluta
5111-PU-501|02-02,5111-PU-501|02-02-07,Cambio aceite lubricante en voluta
5111-PU-501|02-02,5111-PU-501|02-02-08,Cambio de deflectores en voluta
5111-PU-501|02-02,5111-PU-501|02-02-09,Cambio sellos tipo oring de voluta
5111-PU-501|02-03,5111-PU-501|02-03-01,Cambio anillos desgaste de rotor
5111-PU-501|02-03,5111-PU-501|02-03-02,Cambio de rotor de bomba
5111-PU-501|02-03,5111-PU-501|02-03-03,Cambio camisa eje y distanc rotor
5111-PU-501|02-03,5111-PU-501|02-03-04,Cambio de eje de rotor
5111-PU-501|02-04,5111-PU-501|02-04-01,Inspección fugas sellos de bomba
5111-PU-501|03-01,5111-PU-501|03-01-01,Inspección general motor elec lubr
5111-PU-501|03-01,5111-PU-501|03-01-02,Limpieza exterior motor elec lubr
5111-PU-501|03-01,5111-PU-501|03-01-03,Mtto caja conex motor elec lubr
5111-PU-501|03-01,5111-PU-501|03-01-04,Mtto cable tierra motor elec lubr
5111-PU-501|03-01,5111-PU-501|03-01-05,Monit termografía motor elec lubr
5111-PU-501|03-01,5111-PU-501|03-01-06,Cambio rodam. motor ele lubricación
5111-PU-501|03-02,5111-PU-501|03-02-01,Mtto menor motor y ventil und lubr
5111-PU-501|03-02,5111-PU-501|03-02-02,Mtto gral motor de ventil und lubr
5111-PU-501|03-02,5111-PU-501|03-02-03,Cambio de bomba de aceite unidad lubr
5111-PU-501|03-02,5111-PU-501|03-02-04,Insp cámara enfr unidad lubr
5111-PU-501|03-02,5111-PU-501|03-02-05,Mtto camb calentad aceit und lubr
5111-PU-501|03-02,5111-PU-501|03-02-06,Cambio filtros dobles en und lubr
5111-PU-501|03-02,5111-PU-501|03-02-07,Cambio filtros succión en und lubr
5111-PU-501|03-02,5111-PU-501|03-02-08,Cambio filtro ventilación und lubr
5111-PU-501|03-02,5111-PU-501|03-02-09,Insp alineamiento acople und lubr
5111-PU-501|04-01,5111-PU-501|04-01-01,Inspección de instrumentos de bomba
5111-PU-501|04-01,5111-PU-501|04-01-02,Mtto de instrumentos de bomba
5111-PU-501|04-01,5111-PU-501|04-01-03,Cambio de instrumentos
5111-PU-501|04-02,5111-PU-501|04-02-01,Contrastación y/o ajuste instrumen
5111-PU-502|04-01,5111-PU-502|04-01-01,Inspección de instrumentos de bomba
5111-PU-502|04-01,5111-PU-502|04-01-02,Mtto de instrumentos de bomba
5111-PU-502|04-01,5111-PU-502|04-01-03,Cambio de instrumentos
5111-PU-502|04-02,5111-PU-502|04-02-01,Contrastación y/o ajuste instrumen
5111-PU-503|04-01,5111-PU-503|04-01-01,Inspección de instrumentos de bomba
5111-PU-503|04-01,5111-PU-503|04-01-02,Mtto de instrumentos de bomba
5111-PU-503|04-01,5111-PU-503|04-01-03,Cambio de instrumentos
5111-PU-503|04-02,5111-PU-503|04-02-01,Contrastación y/o ajuste instrumen
5111-PU-521|01-01,5111-PU-521|01-01-01,Inspección general de motor y cables
5111-PU-521|01-01,5111-PU-521|01-01-02,Limpiar la superficie del motor
5111-PU-521|01-01,5111-PU-521|01-01-03,Limp ajuste bornes conexión motor
5111-PU-521|01-01,5111-PU-521|01-01-04,Medir parámetros eléctricos motor
5111-PU-521|01-01,5111-PU-521|01-01-05,Mtto de cable a tierra de motor
5111-PU-521|02-01,5111-PU-521|02-01-01,Insp verif vibración caja engranaje
5111-PU-521|02-01,5111-PU-521|02-01-02,Monit temperatura caja engranaje
5111-PU-521|02-01,5111-PU-521|02-01-03,Cambio de aceite del engranaje
5111-PU-521|02-02,5111-PU-521|02-02-01,Insp fugas sellos y tubería carcasa
5111-PU-521|02-02,5111-PU-521|02-02-02,Verificar hermeticidad de bridas
5111-PU-521|02-02,5111-PU-521|02-02-03,Verif fijación valv succ y desc
5111-PU-521|02-02,5111-PU-521|02-02-04,Comprobar ajuste tornillos cabezal
5111-PU-521|02-02,5111-PU-521|02-02-05,Verif nivel aceite engranaje bomba
5111-PU-521|02-02,5111-PU-521|02-02-06,Limpieza de sellos de carcasa
5111-PU-521|02-02,5111-PU-521|02-02-07,Inspección coronal de acoplamiento
5111-PU-521|02-03,5111-PU-521|02-03-01,Cambio de diafragma de bomba
5111-PU-521|02-03,5111-PU-521|02-03-02,Cambio sensor ruptura diafragma
5111-PU-521|03-01,5111-PU-521|03-01-01,Inspección de instrumentos de bomba
5111-PU-521|03-01,5111-PU-521|03-01-02,Limp cambio instrumentos averiados
5111-PU-521|03-02,5111-PU-521|03-02-01,Realizar contrastación transmisor
5561-PU-504|01-01,5561-PU-504|01-01-01,Medición temperat rodamientos motor
5561-PU-504|01-01,5561-PU-504|01-01-02,Medición temperatura estator motor
5561-PU-504|01-01,5561-PU-504|01-01-03,Medición de vibración de motor
5561-PU-504|01-01,5561-PU-504|01-01-04,Medición variables eléctricas motor
5561-PU-504|01-01,5561-PU-504|01-01-05,Medición de termografía de motor
5561-PU-504|01-01,5561-PU-504|01-01-06,Inspección general de motor
5561-PU-504|01-01,5561-PU-504|01-01-07,Limpieza exterior de motor
5561-PU-504|01-01,5561-PU-504|01-01-08,Mtto caja de conexiones de motor
5561-PU-504|01-01,5561-PU-504|01-01-09,Mtto caja de conexiones RTD motor
5561-PU-504|01-01,5561-PU-504|01-01-10,Verificación de Termistor de motor
5561-PU-504|01-01,5561-PU-504|01-01-11,Mtto del ventilador de motor
5561-PU-504|01-01,5561-PU-504|01-01-12,Mtto de cable a tierra de motor
5561-PU-504|01-01,5561-PU-504|01-01-13,Cambio de rodamientos de motor
5561-PU-504|01-01,5561-PU-504|01-01-14,Medir resistencia aislam motor
5561-PU-504|01-01,5561-PU-504|01-01-15,Lubric rodamiento delantero motor
5561-PU-504|01-01,5561-PU-504|01-01-16,Lubric rodamiento posterior motor
5561-PU-504|01-02,5561-PU-504|01-02-01,Mtto botonera campo bomba
5561-PU-504|01-03,5561-PU-504|01-03-01,Insp panel ctrl y caja conex bomba
5561-PU-504|01-04,5561-PU-504|01-04-01,Mtto de panel de control de bomba
5561-PU-504|02-01,5561-PU-504|02-01-01,Insp pernos de instalación de bomba
5561-PU-504|02-01,5561-PU-504|02-01-02,Inspección línea descarga de bomba
5561-PU-504|02-01,5561-PU-504|02-01-03,Insp porcentaje apertura de bomba
5561-PU-504|02-02,5561-PU-504|02-02-01,Verif alineamiento acople de bomba
5561-PU-504|02-02,5561-PU-504|02-02-02,Insp temperatura cojinetes bomba
5561-PU-504|02-02,5561-PU-504|02-02-03,Insp vibración rodamientos bomba
5561-PU-504|02-02,5561-PU-504|02-02-04,Monit temperatura cojinetes de eje
5561-PU-504|02-02,5561-PU-504|02-02-05,Monit vibrac rodamientos eje bomba
5561-PU-504|02-02,5561-PU-504|02-02-06,Cambio de acople motor bomba
5561-PU-504|02-02,5561-PU-504|02-02-07,Cambio guarda acople motor bomba
5561-PU-504|02-03,5561-PU-504|02-03-01,Inspeccionar fugas sello mecánico
5561-PU-504|02-03,5561-PU-504|02-03-02,Cambio de sello mecánico bomba
5561-PU-504|02-03,5561-PU-504|02-03-03,Insp fugas tubería flujo sello mec
5561-PU-504|02-04,5561-PU-504|02-04-01,Insp niveles aceite bowl assembly
5561-PU-504|02-04,5561-PU-504|02-04-02,Cambio reparación bowl assembly
5561-PU-504|02-05,5561-PU-504|02-05-01,Inspección sist lubricación bomba
5561-PU-504|03-01,5561-PU-504|03-01-01,Inspección de instrumentos de bomba
5561-PU-504|03-01,5561-PU-504|03-01-02,Mtto de instrumentos de bomba
5561-PU-504|03-02,5561-PU-504|03-02-01,Contrastación transmisores
5561-PU-505|03-01,5561-PU-505|03-01-01,Inspección de instrumentos de bomba
5561-PU-505|03-01,5561-PU-505|03-01-02,Mtto de instrumentos de bomba
5561-PU-505|03-02,5561-PU-505|03-02-01,Contrastación transmisores
5722-CP-501|01-01,5722-CP-501|01-01-01,Medición temperat rodamientos motor
5722-CP-501|01-01,5722-CP-501|01-01-02,Medición temperatura estator motor
5722-CP-501|01-01,5722-CP-501|01-01-03,Medición de vibración de motor
5722-CP-501|01-01,5722-CP-501|01-01-04,Medición variables eléctricas motor
5722-CP-501|01-01,5722-CP-501|01-01-05,Medición de termografía de motor
5722-CP-501|01-01,5722-CP-501|01-01-06,Inspección general de motor
5722-CP-501|01-01,5722-CP-501|01-01-07,Limpieza exterior de motor
5722-CP-501|01-01,5722-CP-501|01-01-08,Mtto caja conexiones y RTD motor
5722-CP-501|01-01,5722-CP-501|01-01-09,Mtto de ventilador de motor
5722-CP-501|01-01,5722-CP-501|01-01-10,Mtto de cable a tierra de motor
5722-CP-501|01-01,5722-CP-501|01-01-11,Cambio de rodamientos de motor
5722-CP-501|01-01,5722-CP-501|01-01-12,Medir resistencia aislam motor
5722-CP-501|01-02,5722-CP-501|01-02-01,Insp panel ctrl y caja conex bomba
5722-CP-501|01-02,5722-CP-501|01-02-02,Mtto de panel de control compresor
5722-CP-501|01-03,5722-CP-501|01-03-01,Mtto caja conexiones y arrancador
5722-CP-501|01-04,5722-CP-501|01-04-01,Inspección fajas y poleas de bomba
5722-CP-501|01-04,5722-CP-501|01-04-02,Cambio fajas de transmisión de bomba
5722-CP-501|01-04,5722-CP-501|01-04-03,Cambio de poleas de trans. de bomba
5722-CP-501|01-04,5722-CP-501|01-04-04,Alineamiento fajas y poleas de bomba
5722-CP-501|02-01,5722-CP-501|02-01-01,Inspección de compresor de aire
5722-CP-501|02-01,5722-CP-501|02-01-02,Insp valv limitadora de compresor
5722-CP-501|02-01,5722-CP-501|02-01-03,Camb filtro y pre filtro compresor
5722-CP-501|02-01,5722-CP-501|02-01-04,Monitoreo cond vibración compresor
5722-CP-501|02-01,5722-CP-501|02-01-05,Monitoreo termografía compresor
5722-CP-501|02-01,5722-CP-501|02-01-06,Monitoreo general compresor
5722-CP-501|02-01,5722-CP-501|02-01-07,Insp líneas de drenaje compresor
5722-CP-501|02-02,5722-CP-501|02-02-01,Insp separador aceite compresor
5722-CP-501|02-02,5722-CP-501|02-02-02,Inspección filtro aceite compresor
5722-CP-501|02-02,5722-CP-501|02-02-03,Camb elemento separador compresor
5722-CP-501|02-02,5722-CP-501|02-02-04,Relleno aceite ultrac. compresor
5722-CP-501|02-02,5722-CP-501|02-02-05,Camb aceite ultracoolant compresor
5722-CP-501|02-03,5722-CP-501|02-03-01,Insp sistema enfriamiento compresor
5722-CP-501|02-03,5722-CP-501|02-03-02,Limpieza de enfriador sistema enfr
5722-CP-501|02-03,5722-CP-501|02-03-03,Camb elemento filtro de compresor
5722-CP-501|02-03,5722-CP-501|02-03-04,Monitoreo termografía compresor
5722-CP-501|03-01,5722-CP-501|03-01-01,Inspección general de secador
5722-CP-501|03-01,5722-CP-501|03-01-02,Insp filtros pre secado secador
5722-CP-501|03-01,5722-CP-501|03-01-03,Insp filtros post secado secador
5722-CP-501|03-01,5722-CP-501|03-01-04,Cambio filtro pre secado secador
5722-CP-501|03-01,5722-CP-501|03-01-05,Cambio filtro post secado secador
5722-CP-501|03-01,5722-CP-501|03-01-06,Monitoreo termografía compresor
5722-CP-501|03-02,5722-CP-501|03-02-01,Inspección acumulador de compresor
5722-CP-501|04-01,5722-CP-501|04-01-01,Inspección de instrumentos de bomba
5722-CP-501|04-01,5722-CP-501|04-01-02,Mtto de instrumentos de bomba
5722-CP-501|04-02,5722-CP-501|04-02-01,Realizar contrastación transmisore
5561-PU-527|01-01,5561-PU-527|01-01-01,Inspección panel de control de bomba
5561-PU-527|01-01,5561-PU-527|01-01-02,Inspección cables conexión de bomba
5561-PU-527|01-01,5561-PU-527|01-01-03,Insp cables conex con tablero electr
5561-PU-527|01-02,5561-PU-527|01-02-01,Insp verif vibración base de bomba
5561-PU-527|01-02,5561-PU-527|01-02-02,Monitoreo de temperatura de bomba
5561-PU-527|01-02,5561-PU-527|01-02-03,Verificar nivel de aceite de bomba
5561-PU-527|01-02,5561-PU-527|01-02-04,Ajuste pernos de cabezal de bomba
5561-PU-527|01-03,5561-PU-527|01-03-01,Limpieza general de bomba
5561-PU-527|01-03,5561-PU-527|01-03-02,Insp líneas de succión y desc bomba
5561-PU-527|01-03,5561-PU-527|01-03-03,Inspección medidor de flujo bomba
5561-PU-527|01-03,5561-PU-527|01-03-04,Inspección presión descarga d bomba
5561-PU-527|01-03,5561-PU-527|01-03-05,Cambio de diafragma de bomba
5561-PU-527|01-03,5561-PU-527|01-03-06,Cambio juego de válvulas de bomba
5561-PU-527|01-03,5561-PU-527|01-03-07,Cambio de retenedor de bomba
5561-PU-528|01-01,5561-PU-528|01-01-01,Inspección panel de control de bomba
5561-PU-528|01-01,5561-PU-528|01-01-02,Inspección cables conexión de bomba
5561-PU-528|01-01,5561-PU-528|01-01-03,Insp cables conex con tablero electr
5561-PU-528|01-02,5561-PU-528|01-02-01,Insp verif vibración base de bomba
5561-PU-528|01-02,5561-PU-528|01-02-02,Monitoreo de temperatura de bomba
5561-PU-528|01-02,5561-PU-528|01-02-03,Verificar nivel de aceite de bomba
5561-PU-528|01-02,5561-PU-528|01-02-04,Ajuste pernos de cabezal de bomba
5561-PU-528|01-03,5561-PU-528|01-03-01,Limpieza general de bomba
5561-PU-528|01-03,5561-PU-528|01-03-02,Insp líneas de succión y desc bomba
5561-PU-528|01-03,5561-PU-528|01-03-03,Inspección medidor de flujo bomba
5561-PU-528|01-03,5561-PU-528|01-03-04,Inspección presión descarga d bomba
5561-PU-528|01-03,5561-PU-528|01-03-05,Cambio de diafragma de bomba
5561-PU-528|01-03,5561-PU-528|01-03-06,Cambio juego de válvulas de bomba
5612-PU-506|01-01,5612-PU-506|01-01-01,Inspección general de motor
5612-PU-506|01-01,5612-PU-506|01-01-02,Limpieza exterior de motor
5612-PU-506|01-01,5612-PU-506|01-01-03,Mtto caja de conexiones de motor
5612-PU-506|01-01,5612-PU-506|01-01-04,Mtto del ventilador de motor
5612-PU-506|01-01,5612-PU-506|01-01-05,Mtto de cable a tierra de motor
5612-PU-506|01-01,5612-PU-506|01-01-06,Verificación de Termistor de motor
5612-PU-506|01-01,5612-PU-506|01-01-07,Cambio de rodamientos de motor
5612-PU-506|01-01,5612-PU-506|01-01-08,Medición de aislamiento de motor
5612-PU-506|01-01,5612-PU-506|01-01-09,Lubricación de motor
5612-PU-506|01-01,5612-PU-506|01-01-10,Lubricación de motor
5612-PU-506|01-01,5612-PU-506|01-01-11,Monit temperatura rodamientos motor
5612-PU-506|01-01,5612-PU-506|01-01-12,Monit temperatura estator motor
5612-PU-506|01-01,5612-PU-506|01-01-13,Monitoreo de vibración de motor
5612-PU-506|01-01,5612-PU-506|01-01-14,Monitoreo de termografía de motor
5612-PU-506|01-02,5612-PU-506|01-02-01,Inspección de acople de bomba
5612-PU-506|01-02,5612-PU-506|01-02-02,Cambio de acople de bomba
5612-PU-506|01-02,5612-PU-506|01-02-03,Alineamiento láser acople de bomba
5612-PU-506|02-01,5612-PU-506|02-01-01,Inspección de carcasa de bomba
5612-PU-506|02-01,5612-PU-506|02-01-02,Prueba de eficiencia de carcasa
5612-PU-506|02-01,5612-PU-506|02-01-03,Cambio de impulsor de bomba
5612-PU-506|02-01,5612-PU-506|02-01-04,Cambio de revestimiento de carcasa
5612-PU-506|02-01,5612-PU-506|02-01-05,Mantenimiento de carcasa de bomba
5612-PU-506|02-02,5612-PU-506|02-02-01,Insp caja de rodamientos de bomba
5612-PU-506|02-02,5612-PU-506|02-02-02,Monitoreo vibración rodamientos
5612-PU-506|02-02,5612-PU-506|02-02-03,Monit temperat rodamientos bomba
5612-PU-506|02-02,5612-PU-506|02-02-04,Cambio sellos y juntas de bomba
5612-PU-506|02-02,5612-PU-506|02-02-05,Cambio de rodamientos de bomba
5612-PU-506|02-02,5612-PU-506|02-02-06,Lubric por grasa rodamientos bomba
5612-PU-506|02-03,5612-PU-506|02-03-01,Insp sello mecánico de bomba
5612-PU-506|02-03,5612-PU-506|02-03-02,Cambio sello mecánico de bomba
5612-PU-506|02-04,5612-PU-506|02-04-01,Cambio de eje de bomba
5612-PU-506|02-05,5612-PU-506|02-05-01,Camb elementos de unión de bomba
5612-PU-506|03-01,5612-PU-506|03-01-01,Inspección de instrumentos de bomba
5612-PU-506|03-01,5612-PU-506|03-01-02,Mtto de instrumentos de bomba
5612-PU-506|03-02,5612-PU-506|03-02-01,Calibración transmisores de bomba
5612-PU-507|03-01,5612-PU-507|03-01-01,Inspección de instrumentos de bomba
5612-PU-507|03-01,5612-PU-507|03-01-02,Mtto de instrumentos de bomba
5612-PU-507|03-02,5612-PU-507|03-02-01,Calibración transmisores de bomba
5612-PU-508|03-01,5612-PU-508|03-01-01,Inspección de instrumentos de bomba
5612-PU-508|03-01,5612-PU-508|03-01-02,Mtto de instrumentos de bomba
5612-PU-508|03-02,5612-PU-508|03-02-01,Calibración transmisores de bomba
5721-PU-517|01-01,5721-PU-517|01-01-01,Inspección general del motor
5721-PU-517|01-01,5721-PU-517|01-01-02,Limpieza exterior de motor
5721-PU-517|01-01,5721-PU-517|01-01-03,Mtto caja de conexiones de motor
5721-PU-517|01-01,5721-PU-517|01-01-04,Mtto del ventilador de motor
5721-PU-517|01-01,5721-PU-517|01-01-05,Mtto de cable a tierra de motor
5721-PU-517|01-01,5721-PU-517|01-01-06,Cambio de rodamientos de motor
5721-PU-517|01-01,5721-PU-517|01-01-07,Medición aislamiento de motor
5721-PU-517|01-01,5721-PU-517|01-01-08,Monit temperatura rodamientos motor
5721-PU-517|01-01,5721-PU-517|01-01-09,Monit temperatura estator motor
5721-PU-517|01-01,5721-PU-517|01-01-10,Monitoreo de vibración de motor
5721-PU-517|01-01,5721-PU-517|01-01-11,Monitoreo de termografía de motor
5721-PU-517|01-02,5721-PU-517|01-02-01,Insp fugas y elementos unión acople
5721-PU-517|01-02,5721-PU-517|01-02-02,Cambio de acople de bomba
5721-PU-517|01-02,5721-PU-517|01-02-03,Alineamiento láser acople de bomba
5721-PU-517|02-01,5721-PU-517|02-01-01,Cambio de impulsor de bomba
5721-PU-517|02-02,5721-PU-517|02-02-01,Cambio de revestimiento de carcasa
5721-PU-517|02-02,5721-PU-517|02-02-02,Mantenimiento de carcasa de bomba
5721-PU-517|02-02,5721-PU-517|02-02-03,Inspección de eje de bomba
5721-PU-517|02-03,5721-PU-517|02-03-01,Inspección de fugas en los sellos
5721-PU-517|02-03,5721-PU-517|02-03-02,Cambio de sellos laberinto bomba
5721-PU-517|02-04,5721-PU-517|02-04-01,Insp fugas en sellos juntas d bomba
5721-PU-517|02-05,5721-PU-517|02-05-01,Insp nivel aceite caja rodam bomba
5721-PU-517|02-05,5721-PU-517|02-05-02,Monitoreo vibración de bomba
5721-PU-517|02-05,5721-PU-517|02-05-03,Cambio aceite en caja rodamientos
5721-PU-517|02-05,5721-PU-517|02-05-04,Cambio de rodamientos de bomba
5721-PU-517|02-06,5721-PU-517|02-06-01,Cambio sello mecánico de bomba
