key_dutie,Resource Type,Cod. Material,Cantidad
2252-ML-202|04-04-04,Materials,3044759,4
2223-ML-201|01-02-05,Materials,3044640,2
2223-ML-201|01-03-03,Materials,3044648,2
2223-ML-201|01-04-03,Materials,3044649,2
2223-ML-201|01-05-03,Materials,3044660,2
2223-ML-201|01-05-03,Materials,3044661,2
2223-ML-201|01-06-03,Materials,3044650,1
2223-ML-201|01-10-03,Materials,3044650,1
2223-ML-201|01-12-05,Materials,3044640,2
2223-ML-201|01-13-03,Materials,3044648,2
2223-ML-201|01-14-03,Materials,3044649,2
2223-ML-201|01-15-03,Materials,3044660,2
2223-ML-201|01-15-03,Materials,3044661,2
2223-ML-201|01-16-02,Materials,3044654,1
2223-ML-201|05-03-02,Materials,3044663,3
2223-ML-201|05-04-02,Materials,3044633,4
2223-ML-201|05-04-03,Materials,3044633,4
2223-ML-201|05-04-04,Materials,3044634,4
2223-ML-201|05-04-05,Materials,3044634,4
2223-ML-201|05-04-06,Materials,3044635,2
2223-ML-201|06-01-03,Materials,2525455,1
2223-ML-201|06-04-01,Materials,2525472,1
2223-ML-201|06-05-03,Materials,2525476,1
2223-ML-201|06-06-02,Materials,3044665,1
2223-ML-201|11-10-01,Materials,2525407,1
2262-PU-222|01-01-10,Materials,2530835,68
2262-PU-222|02-01-02,Materials,3040099,1
2262-PU-222|02-01-04,Materials,2530833,0.75
2262-PU-222|02-02-01,Materials,3040140,1
2262-PU-222|02-03-03,Materials,2523924,1
2262-PU-222|02-04-01,Materials,3040098,1
2262-PU-222|02-05-01,Materials,3040115,1
2262-PU-222|02-06-02,Materials,3040096,4
2249-PU-238|02-01-01,Materials,3043034,1
2249-PU-238|02-01-01,Materials,3043033,1
2249-PU-238|02-01-01,Materials,3043027,1
2259-PU-237|01-01-09,Materials,2530835,22
2259-PU-237|02-01-02,Materials,3043030,1
2259-PU-237|02-01-04,Materials,3043029,1
2259-PU-237|02-01-04,Materials,3043028,1
2259-PU-237|02-01-04,Materials,3043027,1
2259-PU-237|02-02-01,Materials,3043026,1
2259-PU-237|02-02-01,Materials,3043031,1
2279-PU-240|02-01-01,Materials,3043029,1
2279-PU-240|02-01-01,Materials,3043028,1
2279-PU-240|02-01-01,Materials,3043027,1
2281-PU-242|02-01-01,Materials,3043023,1
2281-PU-242|02-01-01,Materials,3043022,1
2281-PU-242|02-01-01,Materials,3043021,1
2287-PU-245|02-01-01,Materials,3043023,1
2287-PU-245|02-01-01,Materials,3043022,1
2287-PU-245|02-01-01,Materials,3043021,1
2287-PU-270|01-02-06,Materials,2530846,1
2287-PU-272|01-02-06,Materials,2530846,1
3231-CN-301|01-01-05,Materials,2530835,5
3231-CN-301|01-03-03,Materials,2530846,370
3231-CN-301|01-03-04,Materials,3045493,1
3231-CN-301|01-03-04,Materials,3045494,1
3231-CN-301|01-03-04,Materials,3045495,1
3231-CN-301|01-03-04,Materials,3045496,1
3231-CN-301|01-03-04,Materials,3045497,1
3231-CN-301|01-03-04,Materials,3045498,1
3231-CN-301|01-03-04,Materials,3045499,1
3231-CN-301|01-04-02,Materials,3045491,1
3231-CN-301|01-04-02,Materials,3045492,1
3231-CN-301|01-06-02,Materials,2520140,5
3231-CN-301|01-06-03,Materials,3045500,1
3231-CN-301|01-06-03,Materials,3045501,1
3231-CN-302|01-03-01,Materials,3045493,1
3231-CN-302|01-03-01,Materials,3045494,1
3231-CN-302|01-03-01,Materials,3045495,1
3231-CN-302|01-03-01,Materials,3045496,1
3231-CN-302|01-03-01,Materials,3045497,1
3231-CN-302|01-03-01,Materials,3045498,1
3231-CN-302|01-03-01,Materials,3045499,1
3231-CN-302|01-04-01,Materials,3045491,1
3231-CN-302|01-04-01,Materials,3045492,1
3231-CN-302|01-05-01,Materials,3045500,1
3231-CN-302|01-05-01,Materials,3045501,1
2249-PU-225|02-01-02,Materials,3040123,2
2249-PU-225|02-01-02,Materials,3040127,1
2249-PU-225|02-01-04,Materials,2530833,0.17
2249-PU-225|02-02-01,Materials,3040076,1
2249-PU-225|02-03-03,Materials,2523931,1
2249-PU-225|02-03-03,Materials,2523932,1
2249-PU-225|02-03-03,Materials,2523933,1
2249-PU-225|02-04-01,Materials,3040124,1
2249-PU-225|02-05-02,Materials,3040125,4
3261-PU-332|02-02-04,Materials,3040366,1
3261-PU-332|02-02-04,Materials,3040324,1
3261-PU-332|02-01-06,Materials,3040293,1
3261-PU-332|02-01-06,Materials,3040278,3
3261-PU-332|02-01-06,Materials,3040345,1
3261-PU-332|02-01-06,Materials,3040346,1
3261-PU-332|02-01-06,Materials,3040347,1
3261-PU-332|02-01-06,Materials,3040348,2
3261-PU-332|02-01-02,Materials,3040314,1
3261-PU-332|02-02-09,Materials,3040341,1
3261-PU-332|02-03-03,Materials,3040350,1
3261-PU-333|02-02-04,Materials,3040317,1
3261-PU-333|02-02-04,Materials,3040324,1
3261-PU-333|02-02-04,Materials,3040318,1
3261-PU-333|02-02-04,Materials,3040278,3
3261-PU-333|02-02-04,Materials,3040359,1
3261-PU-333|02-02-04,Materials,3040360,1
3261-PU-333|02-02-04,Materials,3040362,1
3261-PU-333|02-02-04,Materials,3040363,2
3261-PU-333|02-01-02,Materials,3040316,1
3261-PU-333|02-02-09,Materials,3040355,1
3261-PU-333|02-03-03,Materials,3040364,1
3253-PU-328|02-02-06,Materials,2518155,0.05
3253-PU-328|01-01-09,Materials,2530835,0.02
3253-PU-328|01-01-10,Materials,2530835,0.009
3253-PU-328|02-02-04,Materials,3040343,1
3253-PU-328|02-05-01,Materials,3040344,1
3253-PU-328|02-05-01,Materials,3040326,3
3253-PU-328|02-05-01,Materials,3040345,1
3253-PU-328|02-05-01,Materials,3040346,1
3253-PU-328|02-05-01,Materials,3040347,1
3253-PU-328|02-05-01,Materials,3040348,2
3253-PU-328|02-04-01,Materials,3040341,1
3253-PU-328|02-01-03,Materials,3040342,1
3253-PU-328|02-03-02,Materials,3040350,1
3253-PU-329|02-05-01,Materials,3040344,1
3253-PU-329|02-05-01,Materials,3040326,3
3253-PU-329|02-05-01,Materials,3040345,1
3253-PU-329|02-05-01,Materials,3040346,1
3253-PU-329|02-05-01,Materials,3040347,1
3253-PU-329|02-05-01,Materials,3040348,2
3253-PU-329|02-04-01,Materials,3040341,1
3253-PU-329|02-01-01,Materials,3040342,1
3253-PU-329|02-03-01,Materials,3040350,1
3331-PU-345|02-01-02,Materials,3040277,1
3331-PU-345|02-01-06,Materials,3040284,1
3331-PU-345|02-01-06,Materials,3040324,1
3331-PU-345|02-01-06,Materials,3040297,1
3331-PU-345|02-01-06,Materials,3040278,3
3331-PU-345|02-01-06,Materials,3040299,1
3331-PU-345|02-01-06,Materials,3040300,1
3331-PU-345|02-02-09,Materials,3040294,1
3331-PU-345|02-03-03,Materials,3040280,1
2242-PU-233|01-01-01,Materials,3044791,1
2242-PU-233|01-01-01,Materials,3044790,1
2242-PU-233|02-01-01,Materials,3044078,1
2242-PU-233|02-01-01,Materials,3044079,1
2242-PU-233|02-02-01,Materials,3044086,1
2242-PU-233|02-03-01,Materials,3044792,1
3322-PU-337|02-02-06,Materials,2518155,0.025
3322-PU-337|02-01-02,Materials,3040295,1
3322-PU-337|02-02-07,Materials,2518155,0.08
3322-PU-337|02-02-09,Materials,3040294,1
3322-PU-337|02-03-03,Materials,3040303,1
3322-PU-337|02-02-04,Materials,3040296,1
3322-PU-337|02-02-04,Materials,3040324,1
3322-PU-337|02-02-04,Materials,3040297,1
3322-PU-337|02-02-04,Materials,3040298,1
3322-PU-337|02-02-04,Materials,3040299,1
3322-PU-337|02-02-04,Materials,3040300,1
3322-PU-337|02-02-04,Materials,3040363,1
3321-PU-334|02-02-05,Materials,2530835,0.5
3321-PU-334|01-02-03,Materials,3041097,1
3321-PU-334|01-02-03,Materials,3041098,1
3321-PU-334|02-01-02,Materials,3041079,1
3321-PU-334|02-01-02,Materials,3041087,1
3321-PU-334|02-03-01,Materials,3041080,1
3321-PU-334|02-05-01,Materials,3041108,8
3321-PU-334|02-05-01,Materials,3041110,4
3321-PU-334|02-05-01,Materials,3041113,3
3321-PU-334|02-05-01,Materials,3041114,4
3321-PU-334|02-05-01,Materials,3041115,4
3321-PU-334|02-05-01,Materials,3041116,4
3321-PU-334|02-05-01,Materials,3041117,4
3321-PU-334|02-05-01,Materials,3041118,4
3321-PU-334|02-05-01,Materials,3041120,4
3321-PU-334|02-05-01,Materials,3041121,3
3321-PU-334|02-05-01,Materials,3041123,8
3321-PU-334|02-05-01,Materials,3041127,3
3321-PU-334|02-05-01,Materials,3041128,8
3321-PU-334|02-05-01,Materials,3041129,8
3321-PU-334|02-05-01,Materials,3041130,1
3321-PU-334|01-01-06,Materials,,1
3321-PU-334|01-01-06,Materials,,1
3321-PU-334|02-02-03,Materials,3041104,1
3321-PU-334|02-02-03,Materials,3041105,1
3321-PU-334|02-02-03,Materials,3041106,4
3321-PU-334|02-02-03,Materials,3041125,1
3321-PU-334|02-02-03,Materials,3041126,1
3321-PU-334|02-02-03,Materials,3041112,4
3321-PU-334|02-02-04,Materials,3041083,1
3321-PU-334|02-02-04,Materials,3041082,1
3321-PU-334|02-02-04,Materials,3041085,1
3321-PU-334|02-02-04,Materials,3041093,2
3321-PU-334|02-02-04,Materials,3041086,1
3321-PU-334|02-02-04,Materials,3041122,1
3321-PU-335|01-01-01,Materials,,1
3321-PU-335|01-01-01,Materials,,1
3321-PU-335|02-01-01,Materials,3041104,1
3321-PU-335|02-01-01,Materials,3041105,1
3321-PU-335|02-01-01,Materials,3041106,4
3321-PU-335|02-01-01,Materials,3041125,1
3321-PU-335|02-01-01,Materials,3041126,1
3321-PU-335|02-01-01,Materials,3041112,4
3321-PU-335|02-01-02,Materials,3041083,1
3321-PU-335|02-01-02,Materials,3041082,1
3321-PU-335|02-01-02,Materials,3041085,1
3321-PU-335|02-01-02,Materials,3041093,2
3321-PU-335|02-01-02,Materials,3041086,1
3321-PU-335|02-01-02,Materials,3041122,1
3332-PU-346|01-01-01,Materials,,1
3332-PU-346|01-01-01,Materials,,1
3332-PU-346|02-01-01,Materials,3041104,1
3332-PU-346|02-01-01,Materials,3041105,1
3332-PU-346|02-01-01,Materials,3041106,4
3332-PU-346|02-01-01,Materials,3041125,1
3332-PU-346|02-01-01,Materials,3041126,1
3332-PU-346|02-01-01,Materials,3041112,4
3332-PU-346|02-01-02,Materials,3041083,1
3332-PU-346|02-01-02,Materials,3041082,1
3332-PU-346|02-01-02,Materials,3041085,1
3332-PU-346|02-01-02,Materials,3041093,2
3332-PU-346|02-01-02,Materials,3041086,1
3332-PU-346|02-01-02,Materials,3041122,1
3331-PU-344|01-01-01,Materials,,1
3331-PU-344|01-01-01,Materials,,1
3331-PU-344|02-01-01,Materials,3041104,1
3331-PU-344|02-01-01,Materials,3041105,1
3331-PU-344|02-01-01,Materials,3041106,4
3331-PU-344|02-01-01,Materials,3041125,1
3331-PU-344|02-01-01,Materials,3041126,1
3331-PU-344|02-01-01,Materials,3041112,4
3331-PU-344|02-01-02,Materials,3041083,1
3331-PU-344|02-01-02,Materials,3041082,1
3331-PU-344|02-01-02,Materials,3041085,1
3331-PU-344|02-01-02,Materials,3041093,2
3331-PU-344|02-01-02,Materials,3041086,1
3331-PU-344|02-01-02,Materials,3041122,1
3331-PU-347|01-01-01,Materials,,1
3331-PU-347|01-01-01,Materials,,1
3331-PU-347|02-01-01,Materials,3041104,1
3331-PU-347|02-01-01,Materials,3041105,1
3331-PU-347|02-01-01,Materials,3041106,4
3331-PU-347|02-01-01,Materials,3041125,1
3331-PU-347|02-01-01,Materials,3041126,1
3331-PU-347|02-01-01,Materials,3041112,4
3331-PU-347|02-01-02,Materials,3041083,1
3331-PU-347|02-01-02,Materials,3041082,1
3331-PU-347|02-01-02,Materials,3041085,1
3331-PU-347|02-01-02,Materials,3041093,2
3331-PU-347|02-01-02,Materials,3041086,1
3331-PU-347|02-01-02,Materials,3041122,1
3335-PU-359|01-01-01,Materials,,1
3335-PU-359|01-01-01,Materials,,1
3335-PU-359|02-01-02,Materials,3041083,1
3335-PU-359|02-01-01,Materials,3041122,1
3351-PU-375|02-02-05,Materials,2530835,0.5
3351-PU-375|01-02-03,Materials,3041057,2
3351-PU-375|01-02-03,Materials,3041058,2
3351-PU-375|02-01-02,Materials,3041045,2
3351-PU-375|02-03-01,Materials,3041056,1
3351-PU-375|02-05-01,Materials,3041067,12
3351-PU-375|02-05-01,Materials,3041068,2
3351-PU-375|02-05-01,Materials,3041071,8
3351-PU-375|02-05-01,Materials,3041074,6
3351-PU-375|02-05-01,Materials,3041076,2
3351-PU-375|02-02-03,Materials,3041063,2
3351-PU-375|02-02-03,Materials,3041064,4
3351-PU-375|02-02-03,Materials,3041069,2
3351-PU-375|02-02-03,Materials,3041070,4
3351-PU-375|02-02-03,Materials,3041069,2
3351-PU-375|02-02-03,Materials,3041070,4
3351-PU-375|01-01-06,Materials,3041038,2
3351-PU-375|02-02-04,Materials,3041055,2
3351-PU-375|02-02-04,Materials,3041042,2
3351-PU-375|02-02-04,Materials,3041072,2
3351-PU-375|02-02-06,Materials,3041039,2
2272-PU-216|02-01-04,Materials,2530833,1.7
2272-PU-216|02-05-02,Materials,3040096,4
2272-PU-216|02-02-01,Materials,3040140,1
2272-PU-216|02-03-03,Materials,2523922,1
2272-PU-216|02-03-03,Materials,2523923,1
2272-PU-216|02-03-03,Materials,2523938,1
2272-PU-216|01-01-10,Materials,2530835,0.105
2272-PU-216|02-01-01,Materials,3040116,2
2272-PU-216|02-01-01,Materials,3040130,1
2262-PU-220|02-02-01,Materials,3041455,1
2262-PU-220|02-02-01,Materials,3041453,1
2262-PU-220|02-05-01,Materials,3041457,1
2262-PU-220|02-02-01,Materials,3041463,1
2262-PU-220|02-01-01,Materials,3041461,1
2262-PU-220|02-03-05,Materials,2530847,0.793650794
2262-PU-220|01-01-10,Materials,2530835,0.105
2262-PU-220|02-03-04,Materials,3041450,1
2262-PU-220|02-03-04,Materials,3041454,2
2262-PU-220|02-03-04,Materials,3041458,1
2262-PU-220|02-03-04,Materials,3041459,1
2262-PU-220|02-01-03,Materials,3041460,1
2262-PU-220|02-01-03,Materials,3041452,1
2262-PU-220|02-01-03,Materials,3041462,1
2262-PU-220|02-01-03,Materials,3041465,1
2281-PU-227|02-01-04,Materials,2530833,0.5
2281-PU-227|02-05-02,Materials,3040125,4
2281-PU-227|02-02-01,Materials,3040076,1
2281-PU-227|02-03-03,Materials,2523920,1
2281-PU-227|02-04-01,Materials,3040079,1
2281-PU-227|02-06-01,Materials,,12
2281-PU-227|02-06-01,Materials,,20
2281-PU-227|02-06-01,Materials,,8
2281-PU-227|02-06-01,Materials,,4
2281-PU-227|02-06-01,Materials,,4
2281-PU-227|02-06-01,Materials,,4
2281-PU-227|01-01-09,Materials,2530835,0.013
2281-PU-227|02-01-02,Materials,3040123,2
2281-PU-227|02-01-02,Materials,3040127,1
2281-PU-227|02-03-04,Materials,3040078,1
2281-PU-227|02-03-04,Materials,3040090,1
2312-PU-230|02-01-04,Materials,2530833,3
2312-PU-230|02-06-02,Materials,3040096,4
2312-PU-230|02-02-01,Materials,3040140,1
2312-PU-230|02-03-03,Materials,2523924,1
2312-PU-230|02-04-01,Materials,3040137,1
2312-PU-230|02-05-01,Materials,3040115,1
2312-PU-230|02-05-01,Materials,3040114,1
2312-PU-230|01-01-10,Materials,2530835,0.117
2312-PU-230|02-01-02,Materials,3040116,2
2312-PU-230|02-03-04,Materials,3040138,1
2312-PU-231|02-01-01,Materials,3040116,2
2312-PU-231|02-02-01,Materials,3040138,1
2315-PU-232|02-05-01,Materials,3041395,1
2315-PU-232|02-02-01,Materials,3041517,1
2315-PU-232|02-02-01,Materials,3041472,1
2315-PU-232|02-02-01,Materials,3041394,1
2315-PU-232|02-03-05,Materials,2530847,0.198412698
2315-PU-232|02-03-04,Materials,3041466,1
2315-PU-232|02-03-04,Materials,3041390,1
2315-PU-232|02-03-04,Materials,3041476,1
2315-PU-232|02-03-04,Materials,3041454,2
2315-PU-232|02-03-04,Materials,3041393,1
2315-PU-232|02-01-03,Materials,3041516,1
2315-PU-232|02-01-03,Materials,3041514,1
2315-PU-232|02-01-03,Materials,3041391,1
2315-PU-232|02-01-03,Materials,3041518,1
4122-PU-401|02-02-01,Materials,3041453,1
4122-PU-401|02-05-01,Materials,3041457,1
4122-PU-401|02-02-01,Materials,3041455,1
4122-PU-401|02-02-01,Materials,3041456,1
4122-PU-401|02-03-05,Materials,2530847,0.793650794
4122-PU-401|01-01-10,Materials,2530835,0.08
4122-PU-401|02-03-04,Materials,3041450,1
4122-PU-401|02-03-04,Materials,3041454,2
4122-PU-401|02-03-04,Materials,3041458,1
4122-PU-401|02-03-04,Materials,3041459,1
4122-PU-401|02-01-03,Materials,3041376,1
4122-PU-401|02-01-03,Materials,3041375,1
4122-PU-401|02-01-03,Materials,3041377,1
4122-PU-401|02-01-03,Materials,3041465,1
4122-PU-402|02-02-01,Materials,3041450,1
4122-PU-402|02-02-01,Materials,3041451,1
4122-PU-402|02-02-01,Materials,3041454,2
4122-PU-402|02-02-01,Materials,3041458,1
4122-PU-402|02-02-01,Materials,3041459,1
4122-PU-402|02-01-01,Materials,3041376,1
4122-PU-402|02-01-01,Materials,3041375,1
4122-PU-402|02-01-01,Materials,3041465,1
4122-PU-402|02-01-01,Materials,3041462,1
4122-PU-403|02-02-01,Materials,3041450,1
4122-PU-403|02-02-01,Materials,3041451,1
4122-PU-403|02-02-01,Materials,3041454,2
4122-PU-403|02-02-01,Materials,3041458,1
4122-PU-403|02-02-01,Materials,3041459,1
4122-PU-403|02-01-01,Materials,3041375,1
4122-PU-403|02-01-01,Materials,3041377,1
4122-PU-403|02-01-01,Materials,3041465,1
4122-PU-403|02-01-01,Materials,3041462,1
2261-SC-201|01-01-04,Materials,3040203,1
3322-PU-336|01-04-06,Materials,2530846,0.61
3322-PU-336|02-02-06,Materials,3044297,1
3322-PU-336|02-03-01,Materials,3044298,1
3322-PU-336|02-03-01,Materials,3044299,2
3322-PU-336|02-03-01,Materials,3044300,2
3322-PU-336|02-03-01,Materials,3044301,2
3322-PU-336|02-03-01,Materials,3044302,2
3322-PU-336|02-03-01,Materials,3044305,4
3322-PU-336|02-03-01,Materials,3044306,2
3322-PU-336|02-02-04,Materials,3044303,1
3132-CR-302|02-02-01,Materials,2523802,1
3132-CR-302|02-04-04,Materials,2523803,1
3132-CR-302|04-01-03,Materials,3039504,1
3132-CR-302|05-01-03,Materials,3039514,1
3132-CR-302|02-04-04,Materials,2523763,1
3132-CR-302|05-01-06,Materials,2518029,170
3132-CR-302|04-01-08,Materials,2517940,600
3132-CR-302|01-08-02,Materials,2523765,1
3132-CR-302|07-03-02,Materials,3039524,1
3132-CR-302|01-01-09,Materials,2530835,0.061
3132-CR-302|01-01-10,Materials,2530835,0.052
3132-CR-302|01-09-05,Materials,2523779,1
3132-CR-302|01-09-05,Materials,2523800,1
3132-CR-302|07-01-06,Materials,2530835,0.014
3132-CR-302|03-03-06,Materials,2530835,0.12
3132-CR-302|03-04-06,Materials,2530835,0.12
3132-CR-302|05-02-07,Materials,2530835,0.06
3132-CR-302|04-02-07,Materials,2530835,0.12
3132-CR-302|04-03-07,Materials,2530835,0.12
3132-CR-302|01-09-02,Materials,3039557,1
3132-CR-302|02-03-02,Materials,3039548,1
3132-CR-302|01-06-02,Materials,3039527,1
3132-CR-302|02-04-05,Materials,3039492,1
3132-CR-302|02-10-03,Materials,3039491,1
3132-CR-302|02-07-01,Materials,3039532,1
3132-CR-302|02-10-09,Materials,2523801,1
3132-CR-302|01-07-03,Materials,3039525,1
3132-CR-302|02-09-01,Materials,3039544,2
3132-CR-302|02-04-03,Materials,3039546,1
3132-CR-302|02-11-02,Materials,2523777,1
2244-FC-231|01-02-04,Materials,2520140,0.06
2244-FC-231|02-01-01,Materials,3041008,1
2244-FC-231|02-01-02,Materials,3041019,2
2244-FC-231|02-01-03,Materials,3041009,2
2244-FC-231|02-02-11,Materials,3041013,1
2244-FC-231|02-02-11,Materials,3041015,1
2244-FC-231|01-01-09,Materials,2530835,0.02
2244-FC-231|01-03-02,Materials,3041010,2
2244-FC-231|01-03-02,Materials,3041011,2
2244-FC-231|01-03-01,Materials,3041012,6
2244-FC-231|01-03-03,Materials,3041021,2
2244-FC-232|01-02-02,Materials,3041011,2
2244-FC-232|01-02-01,Materials,3041012,6
2244-FC-232|01-02-03,Materials,3041021,2
2244-FC-233|01-02-02,Materials,3041010,2
2244-FC-233|01-02-02,Materials,3041011,2
2244-FC-233|01-02-01,Materials,3041012,6
2244-FC-233|01-02-03,Materials,3041021,2
2244-FC-234|01-02-02,Materials,3041011,2
2244-FC-234|01-02-01,Materials,3041012,6
2244-FC-234|01-02-03,Materials,3041021,2
2246-PU-288|01-02-06,Materials,2530846,2.11
2246-PU-288|02-01-07,Materials,3044080,2
2246-PU-288|02-03-04,Materials,2518155,0.5
2246-PU-288|01-02-07,Materials,2530846,2.11
2246-PU-288|01-02-04,Materials,3044790,1
2246-PU-288|02-01-05,Materials,3044078,1
2246-PU-288|02-01-05,Materials,3044079,1
2246-PU-288|02-01-05,Materials,3044081,1
2246-PU-288|02-01-05,Materials,3044082,1
2246-PU-288|02-01-05,Materials,3044083,1
2246-PU-288|02-02-02,Materials,3044086,1
2244-PU-285|01-02-01,Materials,3044791,1
2244-PU-285|01-02-01,Materials,3044790,1
2244-PU-285|02-01-01,Materials,3044078,1
2244-PU-285|02-01-01,Materials,3044079,1
2244-PU-285|02-01-01,Materials,3044081,1
2244-PU-285|02-01-01,Materials,3044082,1
2244-PU-285|02-01-01,Materials,3044083,1
2244-PU-285|02-03-01,Materials,3044792,1
2247-PU-287|01-02-01,Materials,3044791,1
2247-PU-287|01-02-01,Materials,3044790,1
2247-PU-287|02-01-01,Materials,3044078,1
2247-PU-287|02-01-01,Materials,3044079,1
2247-PU-287|02-01-01,Materials,3044081,1
2247-PU-287|02-01-01,Materials,3044082,1
2247-PU-287|02-02-01,Materials,3044086,1
2247-PU-287|02-03-01,Materials,3044792,1
2261-PU-217|01-07-06,Materials,2530846,1.32
2261-PU-217|02-01-07,Materials,3044084,2
2261-PU-217|01-07-07,Materials,2530846,1.32
2261-PU-217|01-01-14,Materials,2518155,0.02
2261-PU-217|01-01-15,Materials,2518155,0.02
2261-PU-217|01-07-04,Materials,3044786,1
2261-PU-217|02-01-05,Materials,3044088,2
2261-PU-217|02-01-05,Materials,3044089,2
2261-PU-217|02-01-05,Materials,3044100,2
2261-PU-217|02-03-03,Materials,3044788,2
2261-PU-218|01-02-01,Materials,3044787,1
2261-PU-218|01-02-01,Materials,3044786,1
2261-PU-218|02-01-01,Materials,3044089,2
2261-PU-218|02-01-01,Materials,3044100,2
2261-PU-218|02-03-01,Materials,3044788,2
2282-PU-259|02-02-01,Materials,3041435,1
2282-PU-259|02-02-01,Materials,3041446,1
2282-PU-259|02-02-01,Materials,3041438,1
2282-PU-259|02-02-01,Materials,3041439,1
2282-PU-259|02-03-05,Materials,2530847,0.052910053
2282-PU-259|02-03-04,Materials,3041466,1
2282-PU-259|02-03-04,Materials,3041467,1
2282-PU-259|02-03-04,Materials,3041441,1
2282-PU-259|02-03-04,Materials,3041436,1
2282-PU-259|02-03-04,Materials,3041437,1
2282-PU-259|02-01-03,Materials,3041445,1
2282-PU-259|02-01-03,Materials,3041443,1
2282-PU-259|02-01-03,Materials,3041434,1
2282-PU-259|02-01-03,Materials,3041448,1
2282-PU-259|02-01-03,Materials,3041447,1
2283-PU-262|02-02-01,Materials,3041467,1
2283-PU-262|02-02-01,Materials,3041441,1
2283-PU-262|02-02-01,Materials,3041442,1
2283-PU-262|02-02-01,Materials,3041436,1
2283-PU-262|02-02-01,Materials,3041437,1
2283-PU-262|02-01-01,Materials,3041445,1
2283-PU-262|02-01-01,Materials,3041443,1
2283-PU-262|02-01-01,Materials,3041448,1
2283-PU-262|02-01-01,Materials,3041447,1
2283-PU-244|01-04-02,Materials,3044458,1
2283-PU-244|01-01-02,Materials,3044459,1
2283-PU-244|01-01-01,Materials,3044461,1
2284-PU-284|01-04-02,Materials,3044462,1
2284-PU-284|01-01-02,Materials,3044463,1
